mode_index,kx,ky,k_abs,tau_min,tau_max,S_last,S_tail_mean,S_tail_sem,S_tail_std,tail_points,sample_count_min
25,6.3813600776042678e-01,6.3813600776042678e-01,9.0246059681341817e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.2552544528158278e-01,3.2672734036672024e-01,1.3539577141094869e-03,1.1470017210568533e-03,10,1152
26,6.6267970036659696e-01,6.6267970036659696e-01,9.3717061976778027e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.2342954654541894e-01,3.2223296325818768e-01,1.3451704356804617e-03,1.1202569788051854e-03,10,1152
27,6.8722339297276724e-01,6.8722339297276724e-01,9.7188064272214258e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.1569495546617160e-01,3.1586552228616871e-01,1.3039213086229301e-03,2.3253190350733591e-04,10,1152
28,7.1176708557893753e-01,7.1176708557893753e-01,1.0065906656765049e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1298969319492426e-01,3.1351623736197276e-01,1.2720087894659378e-03,7.2314567436559376e-04,10,1152
29,7.3631077818510771e-01,7.3631077818510771e-01,1.0413006886308669e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1324146666711911e-01,3.1111991815298523e-01,1.2827851583315140e-03,1.1784630311213080e-03,10,1152
30,7.6085447079127799e-01,7.6085447079127799e-01,1.0760107115852293e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1378418538337260e-01,3.1461884821707825e-01,1.3365467116321504e-03,1.2597317929589598e-03,10,1152
31,7.8539816339744828e-01,7.8539816339744828e-01,1.1107207345395915e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0193922292941455e-01,3.0137647928716826e-01,1.2710147019927961e-03,4.6805158152285519e-04,10,1152
32,8.0994185600361857e-01,8.0994185600361857e-01,1.1454307574939537e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1008299316814453e-01,3.1140283213010783e-01,1.3122237983892600e-03,1.0183701830072177e-03,10,1152
33,8.3448554860978885e-01,8.3448554860978885e-01,1.1801407804483162e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9768811257431760e-01,2.9826618777320124e-01,1.2419048448144051e-03,7.4349052633618186e-04,10,1152
34,8.5902924121595903e-01,8.5902924121595903e-01,1.2148508034026781e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9790995919173224e-01,2.9907132066509018e-01,1.2378898002372936e-03,1.2560307966352137e-03,10,1152
35,8.8357293382212931e-01,8.8357293382212931e-01,1.2495608263570404e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9638990225479822e-01,2.9546972691135126e-01,1.2154444843875201e-03,1.2073933844177593e-03,10,1152
36,9.0811662642829960e-01,9.0811662642829960e-01,1.2842708493114028e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9413123894406401e-01,2.9558656800922106e-01,1.2764118761704056e-03,8.2987357340854012e-04,10,1152
37,9.3266031903446978e-01,9.3266031903446978e-01,1.3189808722657648e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9967443540619659e-01,2.9795221314171838e-01,1.2264772685157957e-03,9.5993342037090491e-04,10,1152
38,9.5720401164064006e-01,9.5720401164064006e-01,1.3536908952201272e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9279634716798186e-01,2.9205430667590049e-01,1.1909305526205318e-03,9.3745367801945469e-04,10,1152
39,9.8174770424681035e-01,9.8174770424681035e-01,1.3884009181744894e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.8578702526979011e-01,2.8597267536169302e-01,1.1734781980772188e-03,6.9797860557533145e-04,10,1152
40,1.0062913968529805e+00,1.0062913968529805e+00,1.4231109411288516e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.8659089177935521e-01,2.8604809091439753e-01,1.1979820275876166e-03,5.2327472020774219e-04,10,1152
41,1.0308350894591509e+00,1.0308350894591509e+00,1.4578209640832140e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.7739909561013448e-01,2.7850812156919680e-01,1.1625612187658267e-03,8.2939188097124416e-04,10,1152
42,1.0553787820653211e+00,1.0553787820653211e+00,1.4925309870375760e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.7878686850580137e-01,2.7988940554403746e-01,1.1842257208033770e-03,1.1744701332158474e-03,10,1152
43,1.0799224746714913e+00,1.0799224746714913e+00,1.5272410099919382e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.8302827661835639e-01,2.8398359990947092e-01,1.1995574854845093e-03,5.6742420193483937e-04,10,1152
44,1.1044661672776617e+00,1.1044661672776617e+00,1.5619510329463007e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.6990235309380461e-01,2.7048557129719175e-01,1.1145552291766873e-03,4.2762457126716892e-04,10,1152
45,1.1290098598838318e+00,1.1290098598838318e+00,1.5966610559006627e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.7887059910635370e-01,2.8030366332846934e-01,1.1930189205030422e-03,7.1293662189421750e-04,10,1152
46,1.1535535524900022e+00,1.1535535524900022e+00,1.6313710788550251e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.7517602235037542e-01,2.7309656118049130e-01,1.1835982585127560e-03,1.1104587485265608e-03,10,1152
47,1.1780972450961724e+00,1.1780972450961724e+00,1.6660811018093873e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.7548400806755097e-01,2.7484159144134818e-01,1.1273019425092916e-03,8.8619169506442478e-04,10,1152
48,1.2026409377023426e+00,1.2026409377023426e+00,1.7007911247637495e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.6668607437459640e-01,2.6657130453156797e-01,1.0964102606489130e-03,3.6727243254137514e-04,10,1152
49,1.2271846303085130e+00,1.2271846303085130e+00,1.7355011477181119e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.6782801260245714e-01,2.6668101401633837e-01,1.0718865497685748e-03,5.9566050536501896e-04,10,1152
50,1.2517283229146832e+00,1.2517283229146832e+00,1.7702111706724739e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.6194741076429584e-01,2.6151453826793347e-01,1.1301956457050737e-03,8.0320114007544335e-04,10,1152
51,1.2762720155208536e+00,1.2762720155208536e+00,1.8049211936268363e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.6057884436681428e-01,2.6046650741150601e-01,1.1017470850240882e-03,4.9183646933796698e-04,10,1152
52,1.3008157081270237e+00,1.3008157081270237e+00,1.8396312165811985e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.5522347485258684e-01,2.5586854842170031e-01,1.0229208507277119e-03,5.4346112008454438e-04,10,1152
53,1.3253594007331939e+00,1.3253594007331939e+00,1.8743412395355605e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.5913350216201025e-01,2.5987956179734034e-01,1.0925967348218799e-03,9.9674782269991132e-04,10,1152
54,1.3499030933393643e+00,1.3499030933393643e+00,1.9090512624899230e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.5702875856180074e-01,2.5601979523631363e-01,1.0242152957540683e-03,9.8783778147404550e-04,10,1152
55,1.3744467859455345e+00,1.3744467859455345e+00,1.9437612854442852e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.5523668357443069e-01,2.5821177454173311e-01,1.0559581703598799e-03,1.7899714546978545e-03,10,1152
56,1.3989904785517047e+00,1.3989904785517047e+00,1.9784713083986474e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.5884953869198690e-01,2.5697040924192127e-01,1.0831695445289052e-03,1.4890756908395662e-03,10,1152
57,1.4235341711578751e+00,1.4235341711578751e+00,2.0131813313530098e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.5350470480654458e-01,2.5216424335349424e-01,1.0612141022546464e-03,7.2688476229236347e-04,10,1152
58,1.4480778637640452e+00,1.4480778637640452e+00,2.0478913543073718e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.5788832283538388e-01,2.5578179055455774e-01,1.0369023927848877e-03,1.2874261986901786e-03,10,1152
59,1.4726215563702154e+00,1.4726215563702154e+00,2.0826013772617338e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.4224675962433537e-01,2.4153350109463925e-01,9.8707258863275091e-04,4.8861730416575530e-04,10,1152
60,1.4971652489763858e+00,1.4971652489763858e+00,2.1173114002160962e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.4950514718825545e-01,2.4919180884842379e-01,1.0219240714256482e-03,5.5759912289158416e-04,10,1152
61,1.5217089415825560e+00,1.5217089415825560e+00,2.1520214231704586e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.4583848805062936e-01,2.4485714955168766e-01,1.0145049137778479e-03,7.1309764295249170e-04,10,1152
62,1.5462526341887264e+00,1.5462526341887264e+00,2.1867314461248211e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.4716908305319413e-01,2.4841795122065347e-01,1.0139285600793536e-03,7.9606727424186101e-04,10,1152
63,1.5707963267948966e+00,1.5707963267948966e+00,2.2214414690791831e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.4238259671704268e-01,2.4223877484738859e-01,1.0339504174005491e-03,6.0907570867533992e-04,10,1152
64,1.5953400194010667e+00,1.5953400194010667e+00,2.2561514920335450e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.4100532626892404e-01,2.3893282747478364e-01,9.7515482551933149e-04,1.7739341731654839e-03,10,1152
65,1.6198837120072371e+00,1.6198837120072371e+00,2.2908615149879075e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.4209623671598901e-01,2.4121524135009142e-01,1.0200669427466939e-03,7.0548833676288016e-04,10,1152
66,1.6444274046134073e+00,1.6444274046134073e+00,2.3255715379422699e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.3431178828935606e-01,2.3656714715155322e-01,1.0377214538346926e-03,1.0604258534376459e-03,10,1152
67,1.6689710972195777e+00,1.6689710972195777e+00,2.3602815608966323e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.3558936151234780e-01,2.3506706198769134e-01,9.5985501759779466e-04,7.6401342055399085e-04,10,1152
68,1.6935147898257479e+00,1.6935147898257479e+00,2.3949915838509943e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.3344528967199452e-01,2.3287538376232994e-01,9.6368951650581956e-04,5.9065671625122430e-04,10,1152
69,1.7180584824319181e+00,1.7180584824319181e+00,2.4297016068053563e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.3705851174481424e-01,2.3449636574544722e-01,9.8891165446691391e-04,1.8291221680912086e-03,10,1152
70,1.7426021750380885e+00,1.7426021750380885e+00,2.4644116297597187e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.2649638633245844e-01,2.2746082667810213e-01,9.7502465651379646e-04,5.5950187638812224e-04,10,1152
71,1.7671458676442586e+00,1.7671458676442586e+00,2.4991216527140807e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.3394685006624036e-01,2.3261166803583927e-01,9.5774763681340193e-04,8.4085673445424695e-04,10,1152
72,1.7916895602504288e+00,1.7916895602504288e+00,2.5338316756684431e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.2829032075521857e-01,2.2792327958802749e-01,9.5188084297110601e-04,9.9995138393906544e-04,10,1152
73,1.8162332528565992e+00,1.8162332528565992e+00,2.5685416986228056e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.3167149208396559e-01,2.3023807644755384e-01,9.3486067013236315e-04,7.5841950452521336e-04,10,1152
74,1.8407769454627694e+00,1.8407769454627694e+00,2.6032517215771676e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.2591354368436362e-01,2.2619401206585907e-01,9.1741040439003178e-04,5.6595473387405942e-04,10,1152
75,1.8653206380689396e+00,1.8653206380689396e+00,2.6379617445315295e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.2294767760892384e-01,2.2284909369519412e-01,8.9589596861352745e-04,4.4491445635101506e-04,10,1152
76,1.8898643306751099e+00,1.8898643306751099e+00,2.6726717674858920e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.2226204400825220e-01,2.2254723811632462e-01,9.2285503417925045e-04,5.8555986723409490e-04,10,1152
77,1.9144080232812801e+00,1.9144080232812801e+00,2.7073817904402544e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.2467493566065791e-01,2.2539599033577495e-01,9.5596731447944157e-04,4.3554601277565985e-04,10,1152
78,1.9389517158874505e+00,1.9389517158874505e+00,2.7420918133946168e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.1963326993678339e-01,2.2068540812143339e-01,9.0314873619834805e-04,7.5010672264323871e-04,10,1152
79,1.9634954084936207e+00,1.9634954084936207e+00,2.7768018363489788e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.2315198724210131e-01,2.2288244305320265e-01,9.3459694596089468e-04,4.7321095479926169e-04,10,1152
80,1.9880391010997909e+00,1.9880391010997909e+00,2.8115118593033408e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.1606974779336585e-01,2.1548515334059287e-01,9.0561836290893355e-04,3.2855603042323688e-04,10,1152
81,2.0125827937059610e+00,2.0125827937059610e+00,2.8462218822577032e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.1496506295984832e-01,2.1525895833588668e-01,9.2120197860853391e-04,4.3815136151033633e-04,10,1152
82,2.0371264863121317e+00,2.0371264863121317e+00,2.8809319052120657e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.1175119746814927e-01,2.1245605534882078e-01,8.8504779260428312e-04,7.6374616392913311e-04,10,1152
83,2.0616701789183018e+00,2.0616701789183018e+00,2.9156419281664281e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.1280866949845376e-01,2.1314910946972576e-01,8.6728035155115657e-04,6.1846536683094475e-04,10,1152
84,2.0862138715244720e+00,2.0862138715244720e+00,2.9503519511207901e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.0705655762961278e-01,2.0627580516619881e-01,8.4680058342161287e-04,8.4734112971733783e-04,10,1152
85,2.1107575641306422e+00,2.1107575641306422e+00,2.9850619740751521e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.0693108932697990e-01,2.0630062199650462e-01,8.5941573339030062e-04,3.9097988308226775e-04,10,1152
86,2.1353012567368124e+00,2.1353012567368124e+00,3.0197719970295140e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.1370804427968870e-01,2.1525168079679169e-01,8.8154953101810094e-04,9.9212363592359712e-04,10,1152
87,2.1598449493429825e+00,2.1598449493429825e+00,3.0544820199838765e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.0629487371071231e-01,2.0610658748397809e-01,8.5665349568724448e-04,5.4110666989507568e-04,10,1152
88,2.1843886419491532e+00,2.1843886419491532e+00,3.0891920429382389e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.0431625502249925e-01,2.0267766103015949e-01,8.6936808448027860e-04,1.0216548654531957e-03,10,1152
89,2.2089323345553233e+00,2.2089323345553233e+00,3.1239020658926013e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.0858381963598605e-01,2.0733624968708356e-01,8.5148517629974468e-04,9.3515387512339387e-04,10,1152
90,2.2334760271614935e+00,2.2334760271614935e+00,3.1586120888469633e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.0787391588973853e-01,2.0853198591205180e-01,8.8247162033214428e-04,6.0555180503087764e-04,10,1152
91,2.2580197197676637e+00,2.2580197197676637e+00,3.1933221118013253e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.0276462818347069e-01,2.0266510970758320e-01,8.4007876859003966e-04,3.1574973866582104e-04,10,1152
92,2.2825634123738339e+00,2.2825634123738339e+00,3.2280321347556877e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.9941916902273121e-01,2.0038961808564829e-01,8.4315506756816542e-04,8.7017105493496412e-04,10,1152
93,2.3071071049800045e+00,2.3071071049800045e+00,3.2627421577100502e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.9915950898637436e-01,1.9852491351901905e-01,8.4005012605076895e-04,6.2704298604690967e-04,10,1152
94,2.3316507975861747e+00,2.3316507975861747e+00,3.2974521806644126e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.9952423131078567e-01,1.9946248003254791e-01,8.2286042251180215e-04,4.0493437853821794e-04,10,1152
95,2.3561944901923448e+00,2.3561944901923448e+00,3.3321622036187746e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.9638816867984429e-01,1.9750741996275328e-01,8.1281252107938341e-04,7.4159169490545685e-04,10,1152
96,2.3807381827985150e+00,2.3807381827985150e+00,3.3668722265731366e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.9604148126941590e-01,1.9494494271344096e-01,7.8346772803484317e-04,1.0624048838128236e-03,10,1152
97,2.4052818754046852e+00,2.4052818754046852e+00,3.4015822495274990e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.9333655725251869e-01,1.9467575199449055e-01,7.9673361045426699e-04,1.0946148356706237e-03,10,1152
98,2.4298255680108558e+00,2.4298255680108558e+00,3.4362922724818614e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.9640869315954601e-01,1.9503910827639265e-01,8.0998937969759910e-04,1.0658503267913157e-03,10,1152
99,2.4543692606170260e+00,2.4543692606170260e+00,3.4710022954362239e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.9096093053229421e-01,1.9074965451848036e-01,8.1663998627059305e-04,5.8575914499251857e-04,10,1152
100,2.4789129532231962e+00,2.4789129532231962e+00,3.5057123183905858e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.9505496130293995e-01,1.9389372152606030e-01,8.2778880405119193e-04,8.1937535533986377e-04,10,1152
101,2.5034566458293663e+00,2.5034566458293663e+00,3.5404223413449478e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.9609908574914306e-01,1.9648865042899860e-01,8.1174209710028447e-04,4.4939092854987531e-04,10,1152
102,2.5280003384355365e+00,2.5280003384355365e+00,3.5751323642993098e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.9384303182829316e-01,1.9333339410413200e-01,7.9802257248084356e-04,3.4476340903907328e-04,10,1152
103,2.5525440310417071e+00,2.5525440310417071e+00,3.6098423872536727e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.8836239742442012e-01,1.9027751779198385e-01,7.6856291159073809e-04,1.0229373395458580e-03,10,1152
104,2.5770877236478773e+00,2.5770877236478773e+00,3.6445524102080347e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.9031920446571260e-01,1.9072274011123330e-01,7.8725502369786523e-04,3.3366713480689552e-04,10,1152
105,2.6016314162540475e+00,2.6016314162540475e+00,3.6792624331623971e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.8652457133263084e-01,1.8671237081609607e-01,7.6303144450258530e-04,3.4152903752231124e-04,10,1152
106,2.6261751088602177e+00,2.6261751088602177e+00,3.7139724561167591e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.8564006095705352e-01,1.8696905986868251e-01,7.7437488872106623e-04,8.4351074497429038e-04,10,1152
107,2.6507188014663878e+00,2.6507188014663878e+00,3.7486824790711211e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.8216288642975303e-01,1.8303571730408183e-01,7.7297672214868859e-04,7.6491235594390778e-04,10,1152
108,2.6752624940725580e+00,2.6752624940725580e+00,3.7833925020254835e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.8336452814775298e-01,1.8335272972238545e-01,7.8255375855351174e-04,5.0346146452471695e-04,10,1152
109,2.6998061866787286e+00,2.6998061866787286e+00,3.8181025249798459e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.8358070265248433e-01,1.8255289669394006e-01,7.7159944971471489e-04,1.1357079754407450e-03,10,1152
110,2.7243498792848988e+00,2.7243498792848988e+00,3.8528125479342084e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.8219046498215047e-01,1.8197736457719760e-01,7.5747634297215999e-04,5.8570127738552589e-04,10,1152
111,2.7488935718910690e+00,2.7488935718910690e+00,3.8875225708885703e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.8194896615271183e-01,1.8016762675037939e-01,7.5382714605655736e-04,8.8907824012691929e-04,10,1152
112,2.7734372644972392e+00,2.7734372644972392e+00,3.9222325938429323e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.8122441518554297e-01,1.8063025494440416e-01,7.1497870808522534e-04,8.1343039154518481e-04,10,1152
113,2.7979809571034093e+00,2.7979809571034093e+00,3.9569426167972948e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.7903625286961589e-01,1.7974792323178185e-01,7.5663220396309991e-04,1.0085570010859302e-03,10,1152
114,2.8225246497095799e+00,2.8225246497095799e+00,3.9916526397516572e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.7602732102876839e-01,1.7614443562635398e-01,7.4011229102668281e-04,4.5197175033011782e-04,10,1152
115,2.8470683423157501e+00,2.8470683423157501e+00,4.0263626627060196e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.7584863084290014e-01,1.7610243115703469e-01,7.3575841743612569e-04,4.4561841627774448e-04,10,1152
116,2.8716120349219203e+00,2.8716120349219203e+00,4.0610726856603812e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.7311216660330481e-01,1.7372958029758540e-01,7.1415570293298738e-04,6.0336496885290329e-04,10,1152
117,2.8961557275280905e+00,2.8961557275280905e+00,4.0957827086147436e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.7286539485130373e-01,1.7222936062117805e-01,7.1562901221915718e-04,7.8820830281309089e-04,10,1152
118,2.9206994201342606e+00,2.9206994201342606e+00,4.1304927315691060e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.7375591021219139e-01,1.7385667292525595e-01,7.1651316616887120e-04,2.7799579018834256e-04,10,1152
119,2.9452431127404308e+00,2.9452431127404308e+00,4.1652027545234676e+00,1.0000000000000000e+02,5.0000000000000000e+03,1.7357425500499712e-01,1.7295389507912803e-01,6.9422954456828151e-04,2.9232324674117137e-04,10,1152
