mode_index,kx,ky,k_abs,tau_min,tau_max,S_last,S_tail_mean,S_tail_sem,S_tail_std,tail_points,sample_count_min
16,4.1724277430489443e-01,4.1724277430489443e-01,5.9007039022415808e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.8241721979237148e-01,3.8356866974721976e-01,1.5929430497879885e-03,9.5499591653166495e-04,10,1152
17,4.4178646691106466e-01,4.4178646691106466e-01,6.2478041317852018e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.8591464291301364e-01,3.8587140134996967e-01,1.5424755503670360e-03,1.6103532594186753e-03,10,1152
18,4.6633015951723489e-01,4.6633015951723489e-01,6.5949043613288238e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.8832329039569680e-01,3.8456381597646738e-01,1.6027689138874289e-03,2.5523712215509563e-03,10,1152
19,4.9087385212340517e-01,4.9087385212340517e-01,6.9420045908724470e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.8318384176082954e-01,3.8251094332132357e-01,1.6773589423047356e-03,1.3048028351253594e-03,10,1152
20,5.1541754472957546e-01,5.1541754472957546e-01,7.2891048204160702e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.6985394773274471e-01,3.7136929435166210e-01,1.5853664191353267e-03,2.2366450683643977e-03,10,1152
21,5.3996123733574564e-01,5.3996123733574564e-01,7.6362050499596912e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.7778641219313969e-01,3.7732049591682471e-01,1.5310092490438958e-03,1.5689349903653203e-03,10,1152
22,5.6450492994191592e-01,5.6450492994191592e-01,7.9833052795033133e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.6897467159382563e-01,3.6858553225267554e-01,1.5062978303012095e-03,5.3512487426043216e-04,10,1152
23,5.8904862254808621e-01,5.8904862254808621e-01,8.3304055090469364e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.6997105346358056e-01,3.7004964597083573e-01,1.5335165025036628e-03,9.7742258760217669e-04,10,1152
24,6.1359231515425650e-01,6.1359231515425650e-01,8.6775057385905596e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.6548801782332518e-01,3.6772259801194579e-01,1.5296946098497831e-03,9.4093874916353936e-04,10,1152
25,6.3813600776042678e-01,6.3813600776042678e-01,9.0246059681341817e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.5992393688539409e-01,3.6055341658686818e-01,1.4697255793872720e-03,8.4958241456168249e-04,10,1152
26,6.6267970036659696e-01,6.6267970036659696e-01,9.3717061976778027e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.6804056352963666e-01,3.6655097404541265e-01,1.4873086632436819e-03,8.5881801165321476e-04,10,1152
27,6.8722339297276724e-01,6.8722339297276724e-01,9.7188064272214258e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.6793436442554689e-01,3.6583922559016852e-01,1.5852826666063395e-03,1.1098519247795253e-03,10,1152
28,7.1176708557893753e-01,7.1176708557893753e-01,1.0065906656765049e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.6544790404622002e-01,3.6339590393882404e-01,1.4883520075706202e-03,1.5451542311963416e-03,10,1152
29,7.3631077818510771e-01,7.3631077818510771e-01,1.0413006886308669e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.6734397023176668e-01,3.6498506258851782e-01,1.5436346480757642e-03,1.5645853387171236e-03,10,1152
30,7.6085447079127799e-01,7.6085447079127799e-01,1.0760107115852293e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.5984827604279507e-01,3.6204308226753906e-01,1.5455856368027346e-03,1.3518505989832176e-03,10,1152
31,7.8539816339744828e-01,7.8539816339744828e-01,1.1107207345395915e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.5764471186350477e-01,3.5652073674502482e-01,1.4571574281014514e-03,7.0117221723141982e-04,10,1152
32,8.0994185600361857e-01,8.0994185600361857e-01,1.1454307574939537e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.6156903915280114e-01,3.6106483486537033e-01,1.4634119701911310e-03,1.2370257185061382e-03,10,1152
33,8.3448554860978885e-01,8.3448554860978885e-01,1.1801407804483162e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4997951786805992e-01,3.5026361539523054e-01,1.4637925757616005e-03,5.8681353231805297e-04,10,1152
34,8.5902924121595903e-01,8.5902924121595903e-01,1.2148508034026781e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.6472466102294970e-01,3.6476778893815720e-01,1.4134644100497321e-03,9.3287690618744238e-04,10,1152
35,8.8357293382212931e-01,8.8357293382212931e-01,1.2495608263570404e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4659789768394833e-01,3.4416977402092352e-01,1.3899655834101318e-03,1.2174054752767990e-03,10,1152
36,9.0811662642829960e-01,9.0811662642829960e-01,1.2842708493114028e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.5425773323704579e-01,3.5358539377400783e-01,1.4778443324112065e-03,9.6040519836345371e-04,10,1152
37,9.3266031903446978e-01,9.3266031903446978e-01,1.3189808722657648e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4404240492553423e-01,3.4448928383995608e-01,1.4694489155334979e-03,1.1494025578700064e-03,10,1152
38,9.5720401164064006e-01,9.5720401164064006e-01,1.3536908952201272e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4027538649194855e-01,3.3842165799828339e-01,1.4535708581592142e-03,1.2233704304710968e-03,10,1152
39,9.8174770424681035e-01,9.8174770424681035e-01,1.3884009181744894e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3899108987432680e-01,3.4083948397972386e-01,1.4028785050836945e-03,9.3154049010083775e-04,10,1152
40,1.0062913968529805e+00,1.0062913968529805e+00,1.4231109411288516e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4447282905606247e-01,3.4578012726234408e-01,1.4145812041320976e-03,1.8524078914769204e-03,10,1152
41,1.0308350894591509e+00,1.0308350894591509e+00,1.4578209640832140e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4818863201086131e-01,3.4671914583870300e-01,1.4718175891321899e-03,1.1758580187241215e-03,10,1152
42,1.0553787820653211e+00,1.0553787820653211e+00,1.4925309870375760e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4387540570446251e-01,3.4202708706202156e-01,1.3927607797666948e-03,1.2254902926627739e-03,10,1152
43,1.0799224746714913e+00,1.0799224746714913e+00,1.5272410099919382e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3975379098506242e-01,3.4002719875456738e-01,1.4585325842168062e-03,9.3679151670421974e-04,10,1152
44,1.1044661672776617e+00,1.1044661672776617e+00,1.5619510329463007e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3004184323101687e-01,3.3048735702398202e-01,1.4088437250654906e-03,5.6504302870431040e-04,10,1152
45,1.1290098598838318e+00,1.1290098598838318e+00,1.5966610559006627e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3931894537375235e-01,3.3807522232172771e-01,1.4229738298618326e-03,8.0890991850925630e-04,10,1152
46,1.1535535524900022e+00,1.1535535524900022e+00,1.6313710788550251e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3274782969977068e-01,3.3540023263436736e-01,1.4149163665488624e-03,2.3015364866170915e-03,10,1152
47,1.1780972450961724e+00,1.1780972450961724e+00,1.6660811018093873e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3799351376941267e-01,3.3896278250228373e-01,1.4417055247821419e-03,7.7457113977865756e-04,10,1152
48,1.2026409377023426e+00,1.2026409377023426e+00,1.7007911247637495e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2833836644368425e-01,3.2872891688419120e-01,1.3777458676342328e-03,1.0593282034704302e-03,10,1152
49,1.2271846303085130e+00,1.2271846303085130e+00,1.7355011477181119e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4980300416294474e-01,3.4764678899384055e-01,1.4942806806258755e-03,1.6498799116206162e-03,10,1152
50,1.2517283229146832e+00,1.2517283229146832e+00,1.7702111706724739e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3703536272678697e-01,3.3443972311149306e-01,1.3826317382167668e-03,1.5569919325204590e-03,10,1152
51,1.2762720155208536e+00,1.2762720155208536e+00,1.8049211936268363e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3241770924851854e-01,3.3070663175965814e-01,1.3143101987477285e-03,9.4759724408359448e-04,10,1152
52,1.3008157081270237e+00,1.3008157081270237e+00,1.8396312165811985e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2453791818366173e-01,3.2677287179748549e-01,1.3202809389666116e-03,1.6352784597998586e-03,10,1152
53,1.3253594007331939e+00,1.3253594007331939e+00,1.8743412395355605e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3347291028638126e-01,3.3423956128425630e-01,1.4168152036251184e-03,1.2561449558335827e-03,10,1152
54,1.3499030933393643e+00,1.3499030933393643e+00,1.9090512624899230e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2823527465213237e-01,3.2647223480406273e-01,1.3487090116543249e-03,1.4743295739847631e-03,10,1152
55,1.3744467859455345e+00,1.3744467859455345e+00,1.9437612854442852e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3128697546517000e-01,3.3139712735621862e-01,1.3485052372102708e-03,8.5572314239332247e-04,10,1152
56,1.3989904785517047e+00,1.3989904785517047e+00,1.9784713083986474e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3246201657037994e-01,3.3187339712575781e-01,1.4552699588832505e-03,6.7997782589588425e-04,10,1152
57,1.4235341711578751e+00,1.4235341711578751e+00,2.0131813313530098e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2497555663491262e-01,3.2422487302075031e-01,1.3612301960477437e-03,1.1401460480093639e-03,10,1152
58,1.4480778637640452e+00,1.4480778637640452e+00,2.0478913543073718e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2735017611446393e-01,3.2890467267556744e-01,1.4079561772714930e-03,1.3164066371137071e-03,10,1152
59,1.4726215563702154e+00,1.4726215563702154e+00,2.0826013772617338e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2104572752605465e-01,3.2080433513247614e-01,1.3662665835682134e-03,6.0328495931663616e-04,10,1152
60,1.4971652489763858e+00,1.4971652489763858e+00,2.1173114002160962e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2899930065014665e-01,3.2764983816465909e-01,1.4195877383366344e-03,1.1455193828166432e-03,10,1152
61,1.5217089415825560e+00,1.5217089415825560e+00,2.1520214231704586e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2951993620208714e-01,3.3077911779529595e-01,1.3959053246172868e-03,8.3774360615794801e-04,10,1152
62,1.5462526341887264e+00,1.5462526341887264e+00,2.1867314461248211e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2697840350376900e-01,3.2609163837784672e-01,1.3467302256440273e-03,6.9520709050319759e-04,10,1152
63,1.5707963267948966e+00,1.5707963267948966e+00,2.2214414690791831e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2321714082268282e-01,3.2364671542101714e-01,1.3745275797790329e-03,3.3862808685231050e-04,10,1152
64,1.5953400194010667e+00,1.5953400194010667e+00,2.2561514920335450e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2997588210806278e-01,3.2983835082796353e-01,1.3503527515104237e-03,1.0234226474645479e-03,10,1152
65,1.6198837120072371e+00,1.6198837120072371e+00,2.2908615149879075e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2079770302828564e-01,3.2073238735032472e-01,1.2823133979833522e-03,1.0966651101855271e-03,10,1152
66,1.6444274046134073e+00,1.6444274046134073e+00,2.3255715379422699e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1845967128703290e-01,3.2010308319933400e-01,1.3819024608992922e-03,1.0521088271238010e-03,10,1152
67,1.6689710972195777e+00,1.6689710972195777e+00,2.3602815608966323e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2105405829003836e-01,3.1842428111938914e-01,1.3292478888676776e-03,1.5112766008518982e-03,10,1152
68,1.6935147898257479e+00,1.6935147898257479e+00,2.3949915838509943e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2341649276509288e-01,3.2447646258843238e-01,1.3447655456541943e-03,1.3283267806038362e-03,10,1152
69,1.7180584824319181e+00,1.7180584824319181e+00,2.4297016068053563e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1757208920761276e-01,3.1743256543481346e-01,1.3462892652066302e-03,9.5516945668260467e-04,10,1152
70,1.7426021750380885e+00,1.7426021750380885e+00,2.4644116297597187e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1883230015470565e-01,3.1779691023808154e-01,1.3182575544842571e-03,1.2311080685713264e-03,10,1152
71,1.7671458676442586e+00,1.7671458676442586e+00,2.4991216527140807e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1990648342537953e-01,3.2064626592347556e-01,1.3297982410329682e-03,5.8600396617241365e-04,10,1152
72,1.7916895602504288e+00,1.7916895602504288e+00,2.5338316756684431e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1976808150087666e-01,3.2035059022076506e-01,1.3133820924138870e-03,5.4446540533208923e-04,10,1152
73,1.8162332528565992e+00,1.8162332528565992e+00,2.5685416986228056e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1379423114607607e-01,3.1542671988755500e-01,1.3019415025900651e-03,8.8218080681919304e-04,10,1152
74,1.8407769454627694e+00,1.8407769454627694e+00,2.6032517215771676e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0780302709393542e-01,3.0995740673225003e-01,1.2657616739710866e-03,1.1311789665428311e-03,10,1152
75,1.8653206380689396e+00,1.8653206380689396e+00,2.6379617445315295e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0672127847089115e-01,3.0917284014723678e-01,1.2877950890892269e-03,2.0376813023047368e-03,10,1152
76,1.8898643306751099e+00,1.8898643306751099e+00,2.6726717674858920e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1019285059727714e-01,3.1232844290720396e-01,1.3096629253248342e-03,1.0437327590947030e-03,10,1152
77,1.9144080232812801e+00,1.9144080232812801e+00,2.7073817904402544e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1512711369869351e-01,3.1602101470979599e-01,1.3139280661330179e-03,1.5072144567118758e-03,10,1152
78,1.9389517158874505e+00,1.9389517158874505e+00,2.7420918133946168e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1002844839888560e-01,3.1084206525629099e-01,1.2365940530960960e-03,8.0930078359481826e-04,10,1152
79,1.9634954084936207e+00,1.9634954084936207e+00,2.7768018363489788e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1552706360439342e-01,3.1493216376556454e-01,1.3145978805127038e-03,8.5249310041477465e-04,10,1152
80,1.9880391010997909e+00,1.9880391010997909e+00,2.8115118593033408e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1220127590518909e-01,3.1220847309897265e-01,1.2847105257622604e-03,1.0696036397715421e-03,10,1152
81,2.0125827937059610e+00,2.0125827937059610e+00,2.8462218822577032e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0548829602970551e-01,3.0634013112005137e-01,1.2841483197645739e-03,7.1949452512121419e-04,10,1152
82,2.0371264863121317e+00,2.0371264863121317e+00,2.8809319052120657e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1123473871790508e-01,3.1206659131408343e-01,1.2778707365257457e-03,6.3260925837861908e-04,10,1152
83,2.0616701789183018e+00,2.0616701789183018e+00,2.9156419281664281e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1286686956193438e-01,3.1205008410046514e-01,1.2772057981695764e-03,5.0228401159035409e-04,10,1152
84,2.0862138715244720e+00,2.0862138715244720e+00,2.9503519511207901e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1393948515478914e-01,3.1421973827920902e-01,1.3434205387897573e-03,7.6701701124045089e-04,10,1152
85,2.1107575641306422e+00,2.1107575641306422e+00,2.9850619740751521e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0309132655975102e-01,3.0215028765939894e-01,1.1892216390222813e-03,1.0226969527248511e-03,10,1152
86,2.1353012567368124e+00,2.1353012567368124e+00,3.0197719970295140e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0015004444050936e-01,3.0083288812084724e-01,1.3138684921343955e-03,5.0188152584619854e-04,10,1152
87,2.1598449493429825e+00,2.1598449493429825e+00,3.0544820199838765e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0337351728099016e-01,3.0399007957446178e-01,1.3220592661134861e-03,6.7808756332480755e-04,10,1152
88,2.1843886419491532e+00,2.1843886419491532e+00,3.0891920429382389e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9739355170897652e-01,2.9677505125300746e-01,1.2826780808955704e-03,5.8311838624251224e-04,10,1152
89,2.2089323345553233e+00,2.2089323345553233e+00,3.1239020658926013e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0095389273666862e-01,3.0097851420930688e-01,1.2606378843570396e-03,7.2530080719168265e-04,10,1152
90,2.2334760271614935e+00,2.2334760271614935e+00,3.1586120888469633e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0286981195154272e-01,3.0277023753293131e-01,1.2307689575849739e-03,3.6613019577331736e-04,10,1152
91,2.2580197197676637e+00,2.2580197197676637e+00,3.1933221118013253e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9904888646646410e-01,2.9965068889007224e-01,1.2343330817014939e-03,9.2244418880671269e-04,10,1152
92,2.2825634123738339e+00,2.2825634123738339e+00,3.2280321347556877e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0026523146671763e-01,3.0091740716342780e-01,1.2616338651070249e-03,1.3082050563085767e-03,10,1152
93,2.3071071049800045e+00,2.3071071049800045e+00,3.2627421577100502e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0674781989985433e-01,3.0630751339178769e-01,1.3062800228212574e-03,1.3499589585805691e-03,10,1152
94,2.3316507975861747e+00,2.3316507975861747e+00,3.2974521806644126e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0181034182334066e-01,2.9925847679959061e-01,1.2424623006598867e-03,1.1375306279196649e-03,10,1152
95,2.3561944901923448e+00,2.3561944901923448e+00,3.3321622036187746e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0133612009498706e-01,3.0289572197854386e-01,1.3001481823151201e-03,7.8029135937393058e-04,10,1152
96,2.3807381827985150e+00,2.3807381827985150e+00,3.3668722265731366e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9673506523395826e-01,2.9676287915170818e-01,1.2486289232351050e-03,8.9679647077313765e-04,10,1152
97,2.4052818754046852e+00,2.4052818754046852e+00,3.4015822495274990e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9853006433073537e-01,2.9757089669682646e-01,1.2129434102202863e-03,1.5924728411145798e-03,10,1152
98,2.4298255680108558e+00,2.4298255680108558e+00,3.4362922724818614e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9785734162872129e-01,2.9338510052808314e-01,1.2040559431844939e-03,2.1398647113213170e-03,10,1152
99,2.4543692606170260e+00,2.4543692606170260e+00,3.4710022954362239e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9795994714652152e-01,2.9802714574491190e-01,1.2173936256507484e-03,5.8879751501295173e-04,10,1152
100,2.4789129532231962e+00,2.4789129532231962e+00,3.5057123183905858e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9852224231898589e-01,2.9851204577031865e-01,1.2586892303295366e-03,4.9390563850426573e-04,10,1152
101,2.5034566458293663e+00,2.5034566458293663e+00,3.5404223413449478e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9685961773504155e-01,2.9581301945612853e-01,1.2246672805602875e-03,8.4995082212154644e-04,10,1152
102,2.5280003384355365e+00,2.5280003384355365e+00,3.5751323642993098e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0050779410464634e-01,2.9929632841590592e-01,1.2859310064937792e-03,8.3011204683948914e-04,10,1152
103,2.5525440310417071e+00,2.5525440310417071e+00,3.6098423872536727e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9142141514085484e-01,2.9119981393918304e-01,1.1988498428129918e-03,4.3751078106215625e-04,10,1152
104,2.5770877236478773e+00,2.5770877236478773e+00,3.6445524102080347e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9213200162856573e-01,2.9278412087332017e-01,1.2229748581974698e-03,9.0700142731577667e-04,10,1152
105,2.6016314162540475e+00,2.6016314162540475e+00,3.6792624331623971e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9216206279730561e-01,2.9299447531082795e-01,1.2190588942594955e-03,1.1756088616403559e-03,10,1152
106,2.6261751088602177e+00,2.6261751088602177e+00,3.7139724561167591e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9756115902703684e-01,2.9705857898023913e-01,1.2186348542902619e-03,1.1589757623402996e-03,10,1152
107,2.6507188014663878e+00,2.6507188014663878e+00,3.7486824790711211e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9924132229652822e-01,2.9722618762479064e-01,1.2187943054479838e-03,1.1734856011024405e-03,10,1152
108,2.6752624940725580e+00,2.6752624940725580e+00,3.7833925020254835e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9577132742644147e-01,2.9573785486824261e-01,1.1999819031738002e-03,1.1285236243364996e-03,10,1152
109,2.6998061866787286e+00,2.6998061866787286e+00,3.8181025249798459e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0312560810072764e-01,3.0283567900651959e-01,1.2659340471769830e-03,7.0930821327780153e-04,10,1152
110,2.7243498792848988e+00,2.7243498792848988e+00,3.8528125479342084e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0160353450534416e-01,3.0285301229314759e-01,1.2577482854131152e-03,7.7016317558272266e-04,10,1152
111,2.7488935718910690e+00,2.7488935718910690e+00,3.8875225708885703e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.8900437751748104e-01,2.8830979993647693e-01,1.2113427999750918e-03,5.1193433259739637e-04,10,1152
112,2.7734372644972392e+00,2.7734372644972392e+00,3.9222325938429323e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9502221111766286e-01,2.9600536998509852e-01,1.2346957926382559e-03,1.4124571083535804e-03,10,1152
113,2.7979809571034093e+00,2.7979809571034093e+00,3.9569426167972948e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9327704618088235e-01,2.9352065213691492e-01,1.2177191211215584e-03,7.3773517585354028e-04,10,1152
114,2.8225246497095799e+00,2.8225246497095799e+00,3.9916526397516572e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9067011207994747e-01,2.9230534066702241e-01,1.2282252693139287e-03,9.2785107291352921e-04,10,1152
115,2.8470683423157501e+00,2.8470683423157501e+00,4.0263626627060196e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9389171076615622e-01,2.9431473898655119e-01,1.2184908297094490e-03,1.0367603114822318e-03,10,1152
116,2.8716120349219203e+00,2.8716120349219203e+00,4.0610726856603812e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.8718811829632923e-01,2.8728325557209405e-01,1.1965144767014460e-03,9.2573103535984966e-04,10,1152
117,2.8961557275280905e+00,2.8961557275280905e+00,4.0957827086147436e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9209961922079064e-01,2.8898002804237743e-01,1.2178843532008050e-03,2.2464609626597358e-03,10,1152
118,2.9206994201342606e+00,2.9206994201342606e+00,4.1304927315691060e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9582304198196457e-01,2.9483864491361034e-01,1.2278774735057921e-03,1.0692795438193099e-03,10,1152
119,2.9452431127404308e+00,2.9452431127404308e+00,4.1652027545234676e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9387430536257075e-01,2.9413262733433071e-01,1.2526391498803948e-03,1.1891651150359084e-03,10,1152
