d0,d0_label,time,E_K_mean,E_K_sem,psi2_mean,psi2_sem,induced_mean,induced_sem,production_mean,production_sem,n_samples
0.0080000000000000002,0.008,1000,7738.3721014853218,5.2085156502998924,4.4780700194371867,0.003476949204891873,1.1168329561028344e-11,8.5057047918693527e-15,2.1676552882968779e-10,3.2877401117693341e-13,288
0.0080000000000000002,0.008,81000,8063.925071257273,5.3873901511519584,468.75549683090208,1.9751312736256781,4.616589518785902e-10,8.5081341127790642e-13,5.7148072767548188e-10,3.1217980708987521e-12,288
0.0080000000000000002,0.008,161000,8062.9861423123239,5.0839294473616254,749.75080450785902,5.4207073987654653,5.3195706882844556e-10,1.3187354612565453e-12,6.3161098123193216e-10,4.0669336791336857e-12,288
0.0080000000000000002,0.008,241000,8060.9598640252989,5.2673650595566128,1004.8732708373084,9.4260484690914943,5.7047523287320227e-10,1.6928649522449926e-12,6.5908682987604532e-10,4.873445491602003e-12,288
0.0080000000000000002,0.008,321000,8070.6091001366503,5.6515512255768821,1245.1029987236655,14.523250280491467,5.9288470282199095e-10,1.9039790518970083e-12,6.8043811610148545e-10,5.5933553387272844e-12,288
0.0080000000000000002,0.008,401000,8056.4215923417032,4.777890191776053,1472.7946913232006,20.69917232202528,6.1428625675721319e-10,2.3629866822944748e-12,6.8451217056219154e-10,5.7252651519725959e-12,288
0.0080000000000000002,0.008,481000,8064.1169331261335,5.2217895719545897,1692.8691339958673,27.358429337594792,6.2970015371750906e-10,2.6276792520547574e-12,7.0933386384655735e-10,6.784074823998965e-12,288
0.0080000000000000002,0.008,561000,8062.546017471017,5.0207985485469795,1903.1188582209588,34.083488219498804,6.4408196120809952e-10,2.7665460853789784e-12,7.2042060584876857e-10,7.0926713969214057e-12,288
0.0080000000000000002,0.008,641000,8076.1679441374181,5.3283703700343796,2099.9180987072718,42.3151432096899,6.545479649675066e-10,3.09999959777654e-12,7.2638472249233413e-10,7.700674148979653e-12,288
0.0080000000000000002,0.008,721000,8068.0775029159022,5.4344006712891852,2295.7097632231016,50.517203511695875,6.6290771361302252e-10,3.2386721737231918e-12,7.3841739920496499e-10,7.873857979151118e-12,288
0.0080000000000000002,0.008,801000,8060.5954221982493,5.1230994109067058,2475.5908527766746,56.395729234629052,6.706435840208412e-10,3.3357514422676112e-12,7.3085285095728702e-10,8.140280857525351e-12,288
0.0080000000000000002,0.008,881000,8055.9821957176946,5.2242268933898739,2628.6357224979847,62.640912302465289,6.8060374866161728e-10,3.7056613600109507e-12,7.3584218362865472e-10,8.4347830162903369e-12,288
0.0080000000000000002,0.008,961000,8064.2849440691834,5.1930055244889424,2781.9902143209465,68.098124206391404,6.8531429139819008e-10,4.0261142560904966e-12,7.5212788777604394e-10,7.9583317122181239e-12,288
0.0080000000000000002,0.008,1041000,8070.1686927222554,5.5310149526129733,2943.5615259883652,72.914066187747068,6.9641952301626446e-10,3.8570025051585762e-12,7.4944416993346212e-10,8.7361755315723251e-12,288
0.0080000000000000002,0.008,1121000,8057.5280330650667,5.0931593672003652,3091.5616635341012,79.50212715117064,7.0055164225075472e-10,3.964145883271348e-12,7.5727590334478663e-10,9.2835371955188353e-12,288
0.0080000000000000002,0.008,1201000,8069.2039023399593,5.261564967826569,3245.2059578436006,87.101126474160893,7.0635186082265238e-10,4.340657980523193e-12,7.6490657400716969e-10,9.6823150188776569e-12,288
0.0080000000000000002,0.008,1281000,8057.4118608405488,5.0687316971518825,3391.0350089369672,93.093299108263565,7.1750469304268489e-10,4.607211566051133e-12,7.6040417303124714e-10,9.5743363050350739e-12,288
0.0080000000000000002,0.008,1361000,8064.1075858152217,5.4625597315682377,3518.9687999415819,98.606576491443931,7.202335322840776e-10,4.7074315328352724e-12,7.7028791363805782e-10,1.0394246898021654e-11,288
0.0080000000000000002,0.008,1441000,8056.5271436329367,5.3186276163202093,3648.0233771303983,105.19976933590969,7.2466965479503494e-10,4.5012618033907252e-12,7.7575416145841491e-10,9.4313978048295481e-12,288
0.0080000000000000002,0.008,1521000,8058.8400244847498,5.1720274535003785,3780.8402038563167,110.8002342118228,7.3372862731270692e-10,4.8732447031294656e-12,7.7373589868507295e-10,9.8281862667462681e-12,288
0.0080000000000000002,0.008,1601000,8070.5487475955306,5.1509532081529326,3884.4396469369003,115.52941249850132,7.3463426242629582e-10,4.7480797949883441e-12,7.6070187265167885e-10,1.0228897778995994e-11,288
0.0080000000000000002,0.008,1681000,8063.1931214509159,5.2740424304902049,3969.6755185987868,120.7731066702226,7.4022087525079581e-10,5.227150123534877e-12,7.7211845882206336e-10,1.0795403701158523e-11,288
0.0080000000000000002,0.008,1761000,8065.5026314075822,5.5845359708085107,4034.6116831135878,124.96401009599708,7.4205846249048437e-10,5.240111716167675e-12,7.6283324486410397e-10,1.0429798652296189e-11,288
0.0080000000000000002,0.008,1841000,8066.1494156699728,4.8330185734588866,4063.1640614291764,127.95545080032451,7.4260674133592951e-10,5.5787951163590541e-12,7.501054195991285e-10,9.920733443133475e-12,288
0.0080000000000000002,0.008,1921000,8059.9573570736729,5.1182024299708893,4098.7920464594999,128.21597136093263,7.4549352509146897e-10,5.6190844274722591e-12,7.6149968131290213e-10,9.5795817644820989e-12,288
0.0080000000000000002,0.008,2001000,8053.8031257420262,5.4748355826744302,4147.0944470463446,127.72457560383123,7.4777424129242469e-10,5.3549610287940963e-12,7.6315219121180784e-10,1.0006765396015259e-11,288
0.0080000000000000002,0.008,2081000,8066.5309391838318,5.1356179325464675,4189.6825263695173,128.37314975104482,7.5070054366759768e-10,5.3929899344261367e-12,7.5268722883744953e-10,1.0246372991594543e-11,288
0.0080000000000000002,0.008,2161000,8061.5446208052535,5.4646925945005469,4242.2198111076032,129.71046752982468,7.5044247070831692e-10,5.6261410297101404e-12,7.7542213322779335e-10,1.0616040334496234e-11,288
0.0080000000000000002,0.008,2241000,8057.7512979919393,5.1934235109459967,4310.7672586269,131.9073211195022,7.5731622801699732e-10,5.7496433927661331e-12,7.8672278444695019e-10,1.0636458355744017e-11,288
0.0080000000000000002,0.008,2321000,8054.2275720540447,5.5235886766835902,4369.1651885026995,133.97950217198562,7.5960754492101847e-10,5.8323766160660595e-12,7.659111959725532e-10,1.0138646203078406e-11,288
0.0080000000000000002,0.008,2401000,8067.7323960976646,5.1687069831968024,4386.0572451667786,135.07429646560402,7.6053466740999998e-10,5.8315627140196198e-12,7.6435239455097883e-10,1.0433998887687238e-11,288
0.0080000000000000002,0.008,2481000,8061.3359471575495,5.4495750225813344,4401.6970119248981,135.86047738313843,7.5971667233672122e-10,5.769244848750892e-12,7.632557236420183e-10,1.0037583657925941e-11,288
0.0080000000000000002,0.008,2562000,8069.1274597184947,4.7975895417901535,4408.6951529701728,137.6554069312927,7.5985277970310171e-10,5.8321605402178646e-12,7.613731284099649e-10,1.0876186039616173e-11,288
0.0080000000000000002,0.008,2642000,8072.9869723915799,5.4129961766071553,4424.8376275402507,140.16834237650485,7.6194372930568499e-10,6.0669454051085583e-12,7.6123924422548763e-10,1.0682238990657965e-11,288
0.0080000000000000002,0.008,2722000,8069.3813312797183,5.1939946193166175,4412.2264608438709,140.87207564752183,7.5951888971896363e-10,5.8665701477241804e-12,7.5675998475728424e-10,1.1005958064339227e-11,288
0.0080000000000000002,0.008,2802000,8058.4681737223018,5.2734190191451402,4404.920496682902,141.23220848203934,7.5719634018779871e-10,5.8638487844320958e-12,7.4414368182130161e-10,1.0258685098661062e-11,288
0.0080000000000000002,0.008,2882000,8063.0177088060609,4.5724459280919998,4391.3267938274366,140.64782153531382,7.552780217017665e-10,5.8428699022465895e-12,7.6263031821773138e-10,9.7970043460400994e-12,288
0.0080000000000000002,0.008,2962000,8070.6298667988531,5.2321307892180533,4415.567279386476,141.48768519751215,7.5762670032907518e-10,5.8188111851258226e-12,7.6186275279417903e-10,1.0528629226460055e-11,288
0.0080000000000000002,0.008,3042000,8063.574132026778,5.3958193524747173,4439.5546956868093,141.97970888623883,7.5802224251264588e-10,6.097044091771389e-12,7.7350764629722466e-10,1.1414960338352549e-11,288
0.0080000000000000002,0.008,3122000,8073.4901743118144,5.4605634759720969,4461.7957194472256,142.21295583528578,7.5671561175044429e-10,6.2339741272603986e-12,7.7098389654765424e-10,1.1225737098976791e-11,288
0.0080000000000000002,0.008,3202000,8057.4999843656879,5.2797501947910392,4488.9098553816984,143.10370946808641,7.5800113889212927e-10,6.0772610927148391e-12,7.6403890290186647e-10,1.1045509652865067e-11,288
0.0080000000000000002,0.008,3282000,8058.8215401374437,5.2200802775701796,4520.1791131338696,142.95879738009043,7.5689355224274095e-10,6.1306748849506485e-12,7.7946401132709868e-10,1.0666697959012886e-11,288
0.0080000000000000002,0.008,3362000,8073.4361091787059,5.2399939059049787,4566.2996774123567,143.31867850147867,7.621154855801363e-10,6.2030028114629697e-12,7.6654703728954022e-10,9.9709280418072816e-12,288
0.0080000000000000002,0.008,3442000,8068.1640727568656,5.2746548797505977,4581.2209886772898,142.665588440882,7.6129271253963467e-10,6.334839128139665e-12,7.7691313795961104e-10,9.6177724622358914e-12,288
0.0080000000000000002,0.008,3522000,8064.3922378885782,5.5217879139031005,4623.4904380760427,142.00509951279352,7.6679552754115064e-10,6.4365053149647996e-12,7.7473042085815913e-10,1.0459502501547295e-11,288
0.0080000000000000002,0.008,3602000,8052.2435473339656,5.5743367680552707,4644.0325378332245,140.64681841987721,7.652599198591708e-10,6.0879370938346416e-12,7.654413682563742e-10,9.9663072642537661e-12,288
0.0080000000000000002,0.008,3682000,8064.8565640319366,5.7433418001604748,4660.9980908416092,139.82413218278228,7.6207450637141008e-10,5.9029939547926949e-12,7.595677947268754e-10,1.032430838084557e-11,288
0.0080000000000000002,0.008,3762000,8061.861302868544,5.2837568472229979,4661.135266336938,139.79211071697858,7.633069325356379e-10,5.8956551612181116e-12,7.6577990316749561e-10,1.1390226560957704e-11,288
0.0080000000000000002,0.008,3842000,8065.9865226222719,5.374584055747162,4683.5810543065982,141.73406504654258,7.6666724512946197e-10,6.1725944579175812e-12,7.8002778763231453e-10,1.188147930447493e-11,288
0.0080000000000000002,0.008,3922000,8060.0925052330922,5.4131074465583104,4722.28567938778,144.85392619778833,7.7344577529072291e-10,6.4124294953405446e-12,7.7333957208003477e-10,1.2229942147273921e-11,288
0.0080000000000000002,0.008,4002000,8059.2564413377795,5.3742865469940595,4733.7396982494629,148.88511490834941,7.6732872944237108e-10,5.9459296805019746e-12,7.7695908494573212e-10,1.2197894183218893e-11,288
0.0080000000000000002,0.008,4082000,8060.3472935736499,5.4923408104541833,4741.6817088194202,153.16435244621391,7.6698015309306883e-10,6.3746862265185465e-12,7.6171989673885791e-10,1.2531708696673925e-11,288
0.0080000000000000002,0.008,4162000,8065.7704007715638,5.1440925016492027,4739.1524195306802,157.65231625859627,7.6913707686412615e-10,6.565712661516493e-12,7.7007447967997944e-10,1.165410555444675e-11,288
0.0080000000000000002,0.008,4242000,8067.4136255132744,5.3851733560264092,4740.7658850929656,161.90906039811841,7.6921539557051403e-10,6.6836052043166946e-12,7.6907254215308305e-10,1.2780589667254557e-11,288
0.0080000000000000002,0.008,4322000,8054.5492878780824,5.4014642071557839,4749.9114014532315,167.90665093409652,7.703701552025005e-10,6.9192941927965026e-12,7.7064050855646161e-10,1.2572667729847268e-11,288
0.0080000000000000002,0.008,4402000,8069.7660924930724,5.4130758281055469,4759.6554775454852,171.85891592675083,7.6874586733267863e-10,6.8551501650116136e-12,7.7370310202721411e-10,1.2396643583753092e-11,288
0.0080000000000000002,0.008,4482000,8070.5229294834508,5.2135885400610391,4766.4717767446318,175.21672904479595,7.6914439176530011e-10,6.9095699531918953e-12,7.6540195696512108e-10,1.1663692700839783e-11,288
0.0080000000000000002,0.008,4562000,8059.2563572790341,5.3527606200137763,4771.3659605278881,176.63724520593138,7.6834237777419398e-10,7.2755018826725721e-12,7.7278542211661151e-10,1.1296220458731147e-11,288
0.0080000000000000002,0.008,4642000,8061.9585248720186,5.3635812130985396,4767.6774793010336,175.89494468234076,7.7112367469071815e-10,7.2966277592333148e-12,7.6427948506226411e-10,1.0917869905216312e-11,288
0.0080000000000000002,0.008,4722000,8066.927987098773,5.3590111096268842,4721.5281692523358,174.11682761565939,7.6914240079503651e-10,7.2109946141108514e-12,7.5326541807890176e-10,1.0903179260683727e-11,288
0.0080000000000000002,0.008,4802000,8057.0263451796072,5.1499598915480727,4687.0836317965332,171.99889090551022,7.7025462264844249e-10,7.1090420300404337e-12,7.6139791690114311e-10,1.1090867152002588e-11,288
0.0080000000000000002,0.008,4882000,8053.5760365319129,5.3545767312863264,4664.384954962874,168.56086623818186,7.6957429929102142e-10,6.874254926835854e-12,7.5523046294608747e-10,1.0649660887740209e-11,288
0.0080000000000000002,0.008,4962000,8067.1926727248683,5.5363906650978558,4622.4009249089313,165.35377590550195,7.6766027485498304e-10,6.4478603122916609e-12,7.4068029363015173e-10,1.0019237570128722e-11,288
0.0080000000000000002,0.008,5042000,8065.7344493310457,5.4481469504488089,4565.382491259933,160.40860841528428,7.6563197559395671e-10,6.2923193894792179e-12,7.4471273474783739e-10,1.0559114154835046e-11,288
0.0080000000000000002,0.008,5123000,8048.5426140397922,5.4286151885248684,4518.6118064717475,156.16637641947497,7.6139440088410196e-10,6.3833017340980524e-12,7.4354087143582253e-10,1.0676840653029498e-11,288
0.0080000000000000002,0.008,5203000,8061.8242455197724,5.4392729080404889,4487.9625921072693,152.01451942388334,7.6019862501613891e-10,6.4766393832870623e-12,7.5470596835364982e-10,1.0150258285772303e-11,288
0.0080000000000000002,0.008,5283000,8069.5352481317368,5.4081966054740862,4474.3317437252035,148.79039972777076,7.5936576526206125e-10,6.3779784674864101e-12,7.6316889211628037e-10,1.1317599519064185e-11,288
0.0080000000000000002,0.008,5363000,8061.2881032420164,5.5515490259570353,4491.2826601204206,146.26263107087138,7.621546676727527e-10,6.5807462825414542e-12,7.5884951091783838e-10,1.0546659723522646e-11,288
0.0080000000000000002,0.008,5443000,8066.3158588459146,5.2562851244808142,4478.0423072714038,145.39227290661557,7.6188462947263897e-10,6.2193416710101074e-12,7.5920352464674881e-10,1.0599903825054223e-11,288
0.0080000000000000002,0.008,5523000,8077.1204369298812,5.7296361662725532,4469.8100816293218,144.66178898926736,7.5947382307641056e-10,6.1810096758191741e-12,7.5830633817413918e-10,1.0766183534932515e-11,288
0.0080000000000000002,0.008,5603000,8070.6195099453944,5.2130600175167023,4438.8249210929189,143.07786376587217,7.570801498150637e-10,6.2771839939071811e-12,7.56131154418618e-10,1.0951235146251014e-11,288
0.0080000000000000002,0.008,5683000,8068.0853392609797,5.379223622170076,4448.4802958047212,142.99230694088246,7.5926668414679372e-10,6.4126755056735441e-12,7.6464360641691488e-10,1.1007067153793731e-11,288
0.0080000000000000002,0.008,5763000,8051.0681890995374,5.3647853434079735,4473.4411212345703,143.9658579234291,7.6321628999676489e-10,6.3782287043046067e-12,7.6926756669704497e-10,1.1758541845176584e-11,288
0.0080000000000000002,0.008,5843000,8071.205564837468,5.4292167490797691,4483.2379232356834,145.39192803410327,7.6168976174201843e-10,6.1465427298788919e-12,7.5127439360753229e-10,1.0317146741861341e-11,288
0.0080000000000000002,0.008,5923000,8062.4663271946874,5.2490436097782078,4468.7707398361954,145.18691461120795,7.6199270442657981e-10,6.1732259934169203e-12,7.5544801670483357e-10,1.0846739017141995e-11,288
0.0080000000000000002,0.008,6003000,8054.8624942273063,5.6863198030823634,4467.3985906815096,144.47569357216167,7.6457905206347014e-10,6.153437922620956e-12,7.5615595470615668e-10,9.973297651361075e-12,288
0.0080000000000000002,0.008,6083000,8075.8730357483164,5.3601938178947055,4466.7206883965391,143.26261088239224,7.6150646859104794e-10,5.8979483429836482e-12,7.6085390711484506e-10,1.0946271404795395e-11,288
0.0080000000000000002,0.008,6163000,8059.9580670193791,4.8197942345777118,4475.9588115076958,142.86147874342657,7.5905243496644497e-10,5.8851149641344473e-12,7.6248918825438507e-10,1.124289178776432e-11,288
0.0080000000000000002,0.008,6243000,8055.555221001192,5.6265611620172544,4507.619932063234,146.68920847039138,7.5997240916033237e-10,5.9298374575269428e-12,7.6732199882436357e-10,1.1068445172433808e-11,288
0.0080000000000000002,0.008,6323000,8060.0696631565534,4.8071813515043962,4541.4080977570957,150.38538594689061,7.6388546767118168e-10,5.948766451459182e-12,7.8547966859309538e-10,1.1641952459772986e-11,288
0.0080000000000000002,0.008,6403000,8077.7676806502022,4.9409094775242082,4584.1272146929541,154.37339277058507,7.6566511948929277e-10,6.3851462066385585e-12,7.80913366533605e-10,1.1115518843863691e-11,288
0.0080000000000000002,0.008,6483000,8057.8333940960893,5.2193422992515242,4607.9377207485395,155.29520266177423,7.7212979599415944e-10,6.5753739650463103e-12,7.7759631757286145e-10,1.162029848346588e-11,288
0.0080000000000000002,0.008,6563000,8065.6475432400812,5.0645983588052657,4612.339927706751,156.13931961687859,7.7423515146944884e-10,6.5405700595422888e-12,7.7557670126968564e-10,1.1415818077464134e-11,288
0.0080000000000000002,0.008,6643000,8067.8188217965198,5.2144699232978624,4593.1305819248073,157.4694853829117,7.6680281571560709e-10,6.6179540642662415e-12,7.5981777904008896e-10,1.1838854448873546e-11,288
0.0080000000000000002,0.008,6723000,8057.9294240031995,5.3567505574046823,4606.5420120340623,159.82251346869492,7.6388178681275261e-10,6.6886269533467895e-12,7.7460199876054834e-10,1.0765617040298086e-11,288
0.0080000000000000002,0.008,6803000,8067.0005117446017,5.6575264930412743,4630.8618325486386,159.67597227385718,7.675141078564126e-10,6.925672086868225e-12,7.7701402879682232e-10,1.1225530479655533e-11,288
0.0080000000000000002,0.008,6883000,8070.5081664457357,5.3657741702190407,4648.9462049461617,159.5665757103877,7.6751796848396241e-10,6.9070632078494954e-12,7.7669041782942838e-10,1.1741926929243777e-11,288
0.0080000000000000002,0.008,6963000,8063.8074970044127,5.6891091273656214,4667.133690059004,160.39764475488883,7.6728519212788823e-10,6.5871737907995635e-12,7.7605203721002072e-10,1.1873958040641126e-11,288
0.0080000000000000002,0.008,7043000,8063.1208881674866,5.3309659537100691,4668.4199842165517,161.61896417318485,7.6676895411021063e-10,6.4226262529297941e-12,7.4760645814715101e-10,1.1607879705369554e-11,288
0.0080000000000000002,0.008,7123000,8055.6888040882377,5.1780757120191154,4646.313625937908,160.11461712118455,7.6530459413503029e-10,6.609876223573077e-12,7.5956145427905924e-10,1.095147103359442e-11,288
0.0080000000000000002,0.008,7203000,8062.2449959551559,5.3564020698878156,4636.2393796879305,157.33941418047894,7.6578218399725685e-10,6.5453221277569884e-12,7.694762479394611e-10,1.0595635487247916e-11,288
