mode_index,kx,ky,k_abs,tau_min,tau_max,S_last,S_tail_mean,S_tail_sem,S_tail_std,tail_points,sample_count_min
12,3.1906800388021339e-01,3.1906800388021339e-01,4.5123029840670908e-01,1.0000000000000000e+02,5.0000000000000000e+03,4.0268586049458838e-01,4.0419805611857906e-01,1.6956652967432570e-03,1.3055759218748282e-03,10,1152
13,3.4361169648638362e-01,3.4361169648638362e-01,4.8594032136107129e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.8893896346313411e-01,3.9083797182078978e-01,1.5791261222290200e-03,1.2987522506336001e-03,10,1152
14,3.6815538909255385e-01,3.6815538909255385e-01,5.2065034431543344e-01,1.0000000000000000e+02,5.0000000000000000e+03,4.0098160772870284e-01,3.9986120257643526e-01,1.6683792519570813e-03,1.0959592117141459e-03,10,1152
15,3.9269908169872414e-01,3.9269908169872414e-01,5.5536036726979576e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.9694115272959984e-01,3.9802435120156904e-01,1.7181995776038531e-03,9.6512730666056758e-04,10,1152
16,4.1724277430489443e-01,4.1724277430489443e-01,5.9007039022415808e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.9405635173971643e-01,3.9605816629323032e-01,1.6351390130081161e-03,1.8862621853006124e-03,10,1152
17,4.4178646691106466e-01,4.4178646691106466e-01,6.2478041317852018e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.9775497607391785e-01,3.9681911479030357e-01,1.6576867772269657e-03,1.2600589643588476e-03,10,1152
18,4.6633015951723489e-01,4.6633015951723489e-01,6.5949043613288238e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.9059076048133651e-01,3.9270241483629043e-01,1.6124899212074449e-03,1.1446659962487729e-03,10,1152
19,4.9087385212340517e-01,4.9087385212340517e-01,6.9420045908724470e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.8573719865267553e-01,3.8217665384529581e-01,1.5659585902194992e-03,2.4422936394656539e-03,10,1152
20,5.1541754472957546e-01,5.1541754472957546e-01,7.2891048204160702e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.9082653069186118e-01,3.8959629890010483e-01,1.6039936509965537e-03,1.4833312161507484e-03,10,1152
21,5.3996123733574564e-01,5.3996123733574564e-01,7.6362050499596912e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.8666233123576443e-01,3.8740330355253982e-01,1.6910465035138201e-03,1.0111184392906025e-03,10,1152
22,5.6450492994191592e-01,5.6450492994191592e-01,7.9833052795033133e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.7501722954651051e-01,3.7600904792836687e-01,1.5849019504667054e-03,6.4533441015524734e-04,10,1152
23,5.8904862254808621e-01,5.8904862254808621e-01,8.3304055090469364e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.8907815911770183e-01,3.8817539213577307e-01,1.6056297528665938e-03,1.0215559182767293e-03,10,1152
24,6.1359231515425650e-01,6.1359231515425650e-01,8.6775057385905596e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.6760816960466752e-01,3.6797819539206428e-01,1.5513703206831036e-03,7.5617329483171727e-04,10,1152
25,6.3813600776042678e-01,6.3813600776042678e-01,9.0246059681341817e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.7142788936194920e-01,3.6977243137375632e-01,1.5806769132866681e-03,1.2071762863954561e-03,10,1152
26,6.6267970036659696e-01,6.6267970036659696e-01,9.3717061976778027e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.6816364297388521e-01,3.6978031404500189e-01,1.6224652913632604e-03,7.7525261924291740e-04,10,1152
27,6.8722339297276724e-01,6.8722339297276724e-01,9.7188064272214258e-01,1.0000000000000000e+02,5.0000000000000000e+03,3.7106423206784966e-01,3.6919525977638656e-01,1.5388171257806481e-03,8.1384764626468221e-04,10,1152
28,7.1176708557893753e-01,7.1176708557893753e-01,1.0065906656765049e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.7259154435812258e-01,3.7129216131002601e-01,1.5352905073331004e-03,1.5024662950273665e-03,10,1152
29,7.3631077818510771e-01,7.3631077818510771e-01,1.0413006886308669e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.6904485675150267e-01,3.7255489966487892e-01,1.6033150978930111e-03,1.7502256943251013e-03,10,1152
30,7.6085447079127799e-01,7.6085447079127799e-01,1.0760107115852293e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.5836293136308134e-01,3.5787637248764420e-01,1.4940520067771115e-03,9.8116433564954166e-04,10,1152
31,7.8539816339744828e-01,7.8539816339744828e-01,1.1107207345395915e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.6526491196330074e-01,3.6538947011014233e-01,1.5508581825413787e-03,8.8737227644777709e-04,10,1152
32,8.0994185600361857e-01,8.0994185600361857e-01,1.1454307574939537e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.6687668476099067e-01,3.6829681756476157e-01,1.6004571250504667e-03,1.1792614236644050e-03,10,1152
33,8.3448554860978885e-01,8.3448554860978885e-01,1.1801407804483162e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.6164603906999954e-01,3.6014270387558628e-01,1.5175191965372033e-03,1.1788096358779888e-03,10,1152
34,8.5902924121595903e-01,8.5902924121595903e-01,1.2148508034026781e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.6703210469871722e-01,3.6901691341953341e-01,1.4832887442657013e-03,1.6386336224797412e-03,10,1152
35,8.8357293382212931e-01,8.8357293382212931e-01,1.2495608263570404e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.6088671232989245e-01,3.6189555344714192e-01,1.4864515175307068e-03,6.8560622033969772e-04,10,1152
36,9.0811662642829960e-01,9.0811662642829960e-01,1.2842708493114028e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.6166190739785975e-01,3.6227052329196108e-01,1.4679070288425922e-03,1.3584024975830985e-03,10,1152
37,9.3266031903446978e-01,9.3266031903446978e-01,1.3189808722657648e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.5616693190389698e-01,3.5699446844618993e-01,1.4643753381532445e-03,2.3687596385974399e-03,10,1152
38,9.5720401164064006e-01,9.5720401164064006e-01,1.3536908952201272e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.5766751890293236e-01,3.5251629935963197e-01,1.4760404958800639e-03,2.6585263575666720e-03,10,1152
39,9.8174770424681035e-01,9.8174770424681035e-01,1.3884009181744894e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4824992662826998e-01,3.4972284839625822e-01,1.4794080597702976e-03,9.1707791394360697e-04,10,1152
40,1.0062913968529805e+00,1.0062913968529805e+00,1.4231109411288516e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.5410013521494232e-01,3.5144325811546373e-01,1.4399795284885154e-03,1.8494733553564905e-03,10,1152
41,1.0308350894591509e+00,1.0308350894591509e+00,1.4578209640832140e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4896034981233853e-01,3.4944564877501322e-01,1.4853855674661783e-03,9.7418224940067804e-04,10,1152
42,1.0553787820653211e+00,1.0553787820653211e+00,1.4925309870375760e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.5897735535938374e-01,3.5915595473239492e-01,1.4345634600167302e-03,6.0086478443941989e-04,10,1152
43,1.0799224746714913e+00,1.0799224746714913e+00,1.5272410099919382e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.5036468329149911e-01,3.4834922603634155e-01,1.4540903191131594e-03,1.4425529806501708e-03,10,1152
44,1.1044661672776617e+00,1.1044661672776617e+00,1.5619510329463007e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4827985892518848e-01,3.4779007576961019e-01,1.5452457650289558e-03,6.2585534859664811e-04,10,1152
45,1.1290098598838318e+00,1.1290098598838318e+00,1.5966610559006627e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4155765034884095e-01,3.4187206986491525e-01,1.3922167818289592e-03,1.4138408086315953e-03,10,1152
46,1.1535535524900022e+00,1.1535535524900022e+00,1.6313710788550251e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4591137375113701e-01,3.4878400378115204e-01,1.4109843707088487e-03,1.3059637720295118e-03,10,1152
47,1.1780972450961724e+00,1.1780972450961724e+00,1.6660811018093873e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4727012724560258e-01,3.4850050222336493e-01,1.4965850814370300e-03,8.7798270104387120e-04,10,1152
48,1.2026409377023426e+00,1.2026409377023426e+00,1.7007911247637495e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4250338273344072e-01,3.4371482537800885e-01,1.4413475926318435e-03,9.5685818061019411e-04,10,1152
49,1.2271846303085130e+00,1.2271846303085130e+00,1.7355011477181119e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4396975523459933e-01,3.4444939698057808e-01,1.4096354529285239e-03,9.5102865253964333e-04,10,1152
50,1.2517283229146832e+00,1.2517283229146832e+00,1.7702111706724739e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4651345939502726e-01,3.4733016210506096e-01,1.3920353060835407e-03,4.8534942277426193e-04,10,1152
51,1.2762720155208536e+00,1.2762720155208536e+00,1.8049211936268363e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3921942269679456e-01,3.3860401380642419e-01,1.4692917252757882e-03,8.2753781225179896e-04,10,1152
52,1.3008157081270237e+00,1.3008157081270237e+00,1.8396312165811985e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4405471693302525e-01,3.4486305985910420e-01,1.4297908219944007e-03,8.7165146078591656e-04,10,1152
53,1.3253594007331939e+00,1.3253594007331939e+00,1.8743412395355605e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4480745394316248e-01,3.4285787187960454e-01,1.4213110284556282e-03,1.0259709594891361e-03,10,1152
54,1.3499030933393643e+00,1.3499030933393643e+00,1.9090512624899230e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4022072642775902e-01,3.4029653823282702e-01,1.3761012216837554e-03,1.2509757125482059e-03,10,1152
55,1.3744467859455345e+00,1.3744467859455345e+00,1.9437612854442852e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3677773515182119e-01,3.3617979040072504e-01,1.4151495197263701e-03,8.2437553517772627e-04,10,1152
56,1.3989904785517047e+00,1.3989904785517047e+00,1.9784713083986474e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4135152300720384e-01,3.3830726338918504e-01,1.3994678723747262e-03,1.6731909035609105e-03,10,1152
57,1.4235341711578751e+00,1.4235341711578751e+00,2.0131813313530098e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2815166614992869e-01,3.3003761883006033e-01,1.3889721382934206e-03,8.1485897869455390e-04,10,1152
58,1.4480778637640452e+00,1.4480778637640452e+00,2.0478913543073718e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3264857397610192e-01,3.3441855771302315e-01,1.3441689997143996e-03,7.0887609399550452e-04,10,1152
59,1.4726215563702154e+00,1.4726215563702154e+00,2.0826013772617338e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4437292269415898e-01,3.4311322573242486e-01,1.4579900719806655e-03,1.9820345618221163e-03,10,1152
60,1.4971652489763858e+00,1.4971652489763858e+00,2.1173114002160962e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3175574301859684e-01,3.3327362920053699e-01,1.4130662905247988e-03,1.2880543852073515e-03,10,1152
61,1.5217089415825560e+00,1.5217089415825560e+00,2.1520214231704586e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3377097586971122e-01,3.3519747295112917e-01,1.4117897739342055e-03,8.3793225529131814e-04,10,1152
62,1.5462526341887264e+00,1.5462526341887264e+00,2.1867314461248211e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4067239574255265e-01,3.3963771410293619e-01,1.3972877822686022e-03,8.6641310811211248e-04,10,1152
63,1.5707963267948966e+00,1.5707963267948966e+00,2.2214414690791831e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3353890210174725e-01,3.3267409882073790e-01,1.3679648457542591e-03,1.2210508755189479e-03,10,1152
64,1.5953400194010667e+00,1.5953400194010667e+00,2.2561514920335450e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.4079505372343000e-01,3.4234378144023642e-01,1.4375247308854304e-03,1.2872301499102271e-03,10,1152
65,1.6198837120072371e+00,1.6198837120072371e+00,2.2908615149879075e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2608240479111955e-01,3.2632126410075690e-01,1.3475007907013865e-03,8.9786275153238670e-04,10,1152
66,1.6444274046134073e+00,1.6444274046134073e+00,2.3255715379422699e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2703735473888962e-01,3.2509795881786185e-01,1.3527343802124045e-03,1.2995002192134366e-03,10,1152
67,1.6689710972195777e+00,1.6689710972195777e+00,2.3602815608966323e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2131272354177987e-01,3.2094007287076420e-01,1.3116414081626683e-03,7.8442741833459014e-04,10,1152
68,1.6935147898257479e+00,1.6935147898257479e+00,2.3949915838509943e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2615066597216835e-01,3.2406564078320038e-01,1.3561391947737133e-03,1.5862729554040585e-03,10,1152
69,1.7180584824319181e+00,1.7180584824319181e+00,2.4297016068053563e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2172576703032324e-01,3.2359220375625297e-01,1.3576203295997227e-03,1.0190883068561733e-03,10,1152
70,1.7426021750380885e+00,1.7426021750380885e+00,2.4644116297597187e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1811555253848539e-01,3.1960852834116299e-01,1.3401383889207258e-03,8.8094680919546158e-04,10,1152
71,1.7671458676442586e+00,1.7671458676442586e+00,2.4991216527140807e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2087427551940628e-01,3.2060664661096289e-01,1.3513426093748652e-03,5.2952955803375727e-04,10,1152
72,1.7916895602504288e+00,1.7916895602504288e+00,2.5338316756684431e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.3491083316556786e-01,3.3405349486305419e-01,1.3933066252675799e-03,1.0840393558270826e-03,10,1152
73,1.8162332528565992e+00,1.8162332528565992e+00,2.5685416986228056e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2470469364570592e-01,3.2461958684649322e-01,1.3576251916472383e-03,4.3823613779563400e-04,10,1152
74,1.8407769454627694e+00,1.8407769454627694e+00,2.6032517215771676e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2256066135384098e-01,3.2179100768386337e-01,1.2669231132027450e-03,5.4744595704352161e-04,10,1152
75,1.8653206380689396e+00,1.8653206380689396e+00,2.6379617445315295e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2681053181338365e-01,3.2663379561789174e-01,1.3454654024496531e-03,7.0119337456198941e-04,10,1152
76,1.8898643306751099e+00,1.8898643306751099e+00,2.6726717674858920e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2186496322513530e-01,3.1971502399286050e-01,1.3538509065313311e-03,1.5126605401403718e-03,10,1152
77,1.9144080232812801e+00,1.9144080232812801e+00,2.7073817904402544e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1377486673459609e-01,3.1435230030726885e-01,1.2993009006636164e-03,7.6017122829843541e-04,10,1152
78,1.9389517158874505e+00,1.9389517158874505e+00,2.7420918133946168e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2290031151732329e-01,3.2023201996602213e-01,1.3228191713729885e-03,1.2412472534969036e-03,10,1152
79,1.9634954084936207e+00,1.9634954084936207e+00,2.7768018363489788e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2061374717466479e-01,3.2009451153886426e-01,1.3101243452752688e-03,4.2799047209524381e-04,10,1152
80,1.9880391010997909e+00,1.9880391010997909e+00,2.8115118593033408e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2778539348994395e-01,3.2642078631973337e-01,1.3183353574485158e-03,1.7427656281572025e-03,10,1152
81,2.0125827937059610e+00,2.0125827937059610e+00,2.8462218822577032e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1375045300799553e-01,3.1388545694713710e-01,1.3194862771618340e-03,1.3033193770075546e-03,10,1152
82,2.0371264863121317e+00,2.0371264863121317e+00,2.8809319052120657e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0849570536569459e-01,3.0914210153563143e-01,1.3292971214536060e-03,6.6886037331810057e-04,10,1152
83,2.0616701789183018e+00,2.0616701789183018e+00,2.9156419281664281e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1883374042117185e-01,3.1933231018438296e-01,1.3152882460313554e-03,6.0533977192597083e-04,10,1152
84,2.0862138715244720e+00,2.0862138715244720e+00,2.9503519511207901e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1418847645476827e-01,3.1342609711237496e-01,1.2820634265956993e-03,7.9309307864658851e-04,10,1152
85,2.1107575641306422e+00,2.1107575641306422e+00,2.9850619740751521e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1645992819240454e-01,3.1438253745081557e-01,1.2812767256769691e-03,1.5561385160250624e-03,10,1152
86,2.1353012567368124e+00,2.1353012567368124e+00,3.0197719970295140e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1126331119346984e-01,3.1198990158819606e-01,1.3276292953392894e-03,8.1524432392296919e-04,10,1152
87,2.1598449493429825e+00,2.1598449493429825e+00,3.0544820199838765e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.2553330829607774e-01,3.2365449481525976e-01,1.3547575636054490e-03,1.0905400361633907e-03,10,1152
88,2.1843886419491532e+00,2.1843886419491532e+00,3.0891920429382389e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1732016053075662e-01,3.1740539606530022e-01,1.3275531329332492e-03,8.6381038794613822e-04,10,1152
89,2.2089323345553233e+00,2.2089323345553233e+00,3.1239020658926013e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0857423496161296e-01,3.0711379763530144e-01,1.3047391104801227e-03,8.4281404400671656e-04,10,1152
90,2.2334760271614935e+00,2.2334760271614935e+00,3.1586120888469633e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1760610151370972e-01,3.1481951919839107e-01,1.2999947537958624e-03,1.5714105355310267e-03,10,1152
91,2.2580197197676637e+00,2.2580197197676637e+00,3.1933221118013253e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1714276001589425e-01,3.1842801424224165e-01,1.3803695082064238e-03,1.2385116083338244e-03,10,1152
92,2.2825634123738339e+00,2.2825634123738339e+00,3.2280321347556877e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1266052727818505e-01,3.1114648179937354e-01,1.2793564692175038e-03,1.7366867117133344e-03,10,1152
93,2.3071071049800045e+00,2.3071071049800045e+00,3.2627421577100502e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1069353468030048e-01,3.1133943097734462e-01,1.3110951401691987e-03,1.0977424577215010e-03,10,1152
94,2.3316507975861747e+00,2.3316507975861747e+00,3.2974521806644126e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1322051371959542e-01,3.1502414027913450e-01,1.2988515929416313e-03,1.1356660733047176e-03,10,1152
95,2.3561944901923448e+00,2.3561944901923448e+00,3.3321622036187746e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0531822928281688e-01,3.0594499204871817e-01,1.2492033724538127e-03,6.6181423652466112e-04,10,1152
96,2.3807381827985150e+00,2.3807381827985150e+00,3.3668722265731366e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0930128692393200e-01,3.1033993384973246e-01,1.2817159184757335e-03,1.1003618890270820e-03,10,1152
97,2.4052818754046852e+00,2.4052818754046852e+00,3.4015822495274990e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0116013032627648e-01,3.0040205263436198e-01,1.2706795434128354e-03,9.1796124977477380e-04,10,1152
98,2.4298255680108558e+00,2.4298255680108558e+00,3.4362922724818614e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1066525262257766e-01,3.1296896411102670e-01,1.3102798952974654e-03,1.4145914349332838e-03,10,1152
99,2.4543692606170260e+00,2.4543692606170260e+00,3.4710022954362239e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0680014557723734e-01,3.0834487826355284e-01,1.3353795004067829e-03,8.9448154601510913e-04,10,1152
100,2.4789129532231962e+00,2.4789129532231962e+00,3.5057123183905858e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.1711951491457224e-01,3.1437127972066853e-01,1.3348055689110557e-03,1.8192322544360513e-03,10,1152
101,2.5034566458293663e+00,2.5034566458293663e+00,3.5404223413449478e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0331350712630528e-01,3.0201691255299151e-01,1.2891898630053749e-03,8.5366633371222354e-04,10,1152
102,2.5280003384355365e+00,2.5280003384355365e+00,3.5751323642993098e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0408804641715148e-01,3.0360851966251790e-01,1.2580309734885145e-03,5.9980452564133884e-04,10,1152
103,2.5525440310417071e+00,2.5525440310417071e+00,3.6098423872536727e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0556112750607667e-01,3.0510727078613697e-01,1.2741420552334890e-03,1.2118350157493021e-03,10,1152
104,2.5770877236478773e+00,2.5770877236478773e+00,3.6445524102080347e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0705721097694916e-01,3.0668313364991312e-01,1.3411999759034570e-03,6.9647421379593255e-04,10,1152
105,2.6016314162540475e+00,2.6016314162540475e+00,3.6792624331623971e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0677036064648466e-01,3.0648775445860194e-01,1.3075583407054863e-03,8.5694087274357895e-04,10,1152
106,2.6261751088602177e+00,2.6261751088602177e+00,3.7139724561167591e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0065415457755534e-01,3.0082150605148822e-01,1.2671604895464041e-03,1.5508388180056696e-03,10,1152
107,2.6507188014663878e+00,2.6507188014663878e+00,3.7486824790711211e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9953535609097454e-01,2.9954148794420860e-01,1.2636591280686762e-03,1.0150014502892544e-03,10,1152
108,2.6752624940725580e+00,2.6752624940725580e+00,3.7833925020254835e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0008505526575330e-01,2.9962315779587273e-01,1.2380868385260878e-03,5.7124311724787138e-04,10,1152
109,2.6998061866787286e+00,2.6998061866787286e+00,3.8181025249798459e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9903181831605546e-01,2.9943651868973542e-01,1.2272937154596765e-03,4.7025798216708173e-04,10,1152
110,2.7243498792848988e+00,2.7243498792848988e+00,3.8528125479342084e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0038321997685780e-01,3.0001309208690319e-01,1.2431840130685907e-03,3.4866953115222471e-04,10,1152
111,2.7488935718910690e+00,2.7488935718910690e+00,3.8875225708885703e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0681761294462562e-01,3.0696322647014118e-01,1.3130929588658854e-03,6.2124776984081957e-04,10,1152
112,2.7734372644972392e+00,2.7734372644972392e+00,3.9222325938429323e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9902470863677905e-01,2.9880222744596663e-01,1.2552247129294608e-03,4.2999182378223325e-04,10,1152
113,2.7979809571034093e+00,2.7979809571034093e+00,3.9569426167972948e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9933902021498493e-01,2.9880184706164004e-01,1.2662694793238070e-03,6.0352789396318893e-04,10,1152
114,2.8225246497095799e+00,2.8225246497095799e+00,3.9916526397516572e+00,1.0000000000000000e+02,5.0000000000000000e+03,3.0083052175588404e-01,3.0342330358055808e-01,1.2762531997105538e-03,1.8331481585099764e-03,10,1152
115,2.8470683423157501e+00,2.8470683423157501e+00,4.0263626627060196e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9640151551480365e-01,2.9589116321163733e-01,1.2060668081908792e-03,5.6905317113352632e-04,10,1152
116,2.8716120349219203e+00,2.8716120349219203e+00,4.0610726856603812e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9432799017780664e-01,2.9470304455819185e-01,1.2144988177692788e-03,7.3640178498062144e-04,10,1152
117,2.8961557275280905e+00,2.8961557275280905e+00,4.0957827086147436e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9537714600860077e-01,2.9496700805846598e-01,1.2740751766749702e-03,1.0550092285080345e-03,10,1152
118,2.9206994201342606e+00,2.9206994201342606e+00,4.1304927315691060e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9436949941896567e-01,2.9599809952513295e-01,1.2300643110340595e-03,8.1805222558280417e-04,10,1152
119,2.9452431127404308e+00,2.9452431127404308e+00,4.1652027545234676e+00,1.0000000000000000e+02,5.0000000000000000e+03,2.9594130801577651e-01,2.9703931543986711e-01,1.2335296500001047e-03,9.6878842328007922e-04,10,1152
