nk,k,amplitude,time,u_mean,u_sem,n_samples
1,0.024543692606170259,2.89296368e-06,100.00000000001425,9.298306496946068e-05,9.4803620014512408e-05,32
1,0.024543692606170259,2.89296368e-06,199.99999999996308,0.00028481721275801274,0.00020061094440745373,32
1,0.024543692606170259,2.89296368e-06,299.99999999987216,0.00059899456714098103,0.00024891071562813122,32
1,0.024543692606170259,2.89296368e-06,399.99999999978121,0.00099122102456894175,0.00028923426415806096,32
1,0.024543692606170259,2.89296368e-06,499.99999999969026,0.00099865482988026506,0.00035462386024578632,32
1,0.024543692606170259,2.89296368e-06,599.99999999959937,0.00097237228735985053,0.00044965831608848289,32
1,0.024543692606170259,2.89296368e-06,699.99999999950842,0.0010875574248342429,0.0005334364128454851,32
1,0.024543692606170259,2.89296368e-06,799.99999999941747,0.0012217340443012174,0.00061941791420452765,32
1,0.024543692606170259,2.89296368e-06,899.99999999932652,0.0014101848569576206,0.000634960746616483,32
1,0.024543692606170259,2.89296368e-06,999.99999999923557,0.0016558142411995322,0.00067529444482974704,32
1,0.024543692606170259,2.89296368e-06,1099.9999999991446,0.0018565803562090707,0.00070722554645184603,32
1,0.024543692606170259,2.89296368e-06,1199.9999999990537,0.0018999896940034709,0.0007379687002795212,32
1,0.024543692606170259,2.89296368e-06,1299.9999999989627,0.0018574839768563892,0.00073301560918161374,32
1,0.024543692606170259,2.89296368e-06,1399.9999999988718,0.0020833397342317995,0.00075150349410343399,32
1,0.024543692606170259,2.89296368e-06,1499.9999999987808,0.0020346457231914701,0.00085173005261547283,32
1,0.024543692606170259,2.89296368e-06,1599.9999999986899,0.0019255795249038434,0.00091035789554320273,32
1,0.024543692606170259,2.89296368e-06,1699.9999999985989,0.0020983215289089151,0.00084795272236311454,32
1,0.024543692606170259,2.89296368e-06,1799.999999998508,0.002362960241203668,0.00088239023224817754,32
1,0.024543692606170259,2.89296368e-06,1899.999999998417,0.0027338580281106922,0.00093523229527473731,32
1,0.024543692606170259,2.89296368e-06,1999.9999999983261,0.0030261742902855247,0.00095370176264130183,32
1,0.024543692606170259,2.89296368e-06,2099.9999999994175,0.0031487646576902309,0.00093467784256744135,32
1,0.024543692606170259,2.89296368e-06,2200.0000000016003,0.0033750390959869456,0.00096513449416933629,32
1,0.024543692606170259,2.89296368e-06,2300.000000003783,0.0036560343907379067,0.00092392259690849375,32
1,0.024543692606170259,2.89296368e-06,2400.0000000059658,0.0040150417487295233,0.00092725695366510966,32
1,0.024543692606170259,2.89296368e-06,2500.0000000081486,0.0039223724014185212,0.00090662608869008089,32
1,0.024543692606170259,2.89296368e-06,2600.0000000103314,0.0040983099619663552,0.0008875502706718496,32
1,0.024543692606170259,2.89296368e-06,2700.0000000125142,0.0043346261633139208,0.00088128426223074436,32
1,0.024543692606170259,2.89296368e-06,2800.000000014697,0.0043928598327305172,0.00084758283956264894,32
1,0.024543692606170259,2.89296368e-06,2900.0000000168798,0.0041521407872743199,0.00083220842535794198,32
1,0.024543692606170259,2.89296368e-06,3000.0000000190626,0.0040206614731005431,0.0007834741085178511,32
1,0.024543692606170259,2.89296368e-06,3100.0000000212453,0.004019246752608608,0.0007412130543478576,32
1,0.024543692606170259,2.89296368e-06,3200.0000000234281,0.0041918266159386803,0.00073241819534305139,32
1,0.024543692606170259,2.89296368e-06,3300.0000000256109,0.0043192163277787294,0.00073789751632268833,32
1,0.024543692606170259,2.89296368e-06,3400.0000000277937,0.0044104288335766791,0.0007717455408580799,32
1,0.024543692606170259,2.89296368e-06,3500.0000000299765,0.0042667269865697237,0.00080434484247856783,32
1,0.024543692606170259,2.89296368e-06,3600.0000000321593,0.0044138003833136211,0.00085208838916901166,32
1,0.024543692606170259,2.89296368e-06,3700.0000000343421,0.0048234413214450567,0.00088934412364321755,32
1,0.024543692606170259,2.89296368e-06,3800.0000000365249,0.0048952663234983224,0.00090019311689894309,32
1,0.024543692606170259,2.89296368e-06,3900.0000000387076,0.0048470768439622088,0.00091594403187282472,32
1,0.024543692606170259,2.89296368e-06,4000.0000000408904,0.0049070258117385798,0.00087961277241265087,32
1,0.024543692606170259,2.89296368e-06,4100.0000000430728,0.0049268816492629239,0.00085452003293505908,32
1,0.024543692606170259,2.89296368e-06,4200.0000000452555,0.0052072230674494813,0.0008599765055665458,32
1,0.024543692606170259,2.89296368e-06,4300.0000000474383,0.0055383185095882323,0.00083803723574701991,32
1,0.024543692606170259,2.89296368e-06,4400.0000000496211,0.005821969541857327,0.00085585358571120724,32
1,0.024543692606170259,2.89296368e-06,4500.0000000518039,0.0058812915328861504,0.00087957273262796558,32
1,0.024543692606170259,2.89296368e-06,4600.0000000539867,0.0059471258545371122,0.00091774618762435311,32
1,0.024543692606170259,2.89296368e-06,4700.0000000561695,0.0060769640707913188,0.00089011359485889206,32
1,0.024543692606170259,2.89296368e-06,4800.0000000583523,0.0064571967094079578,0.00090345908145903441,32
1,0.024543692606170259,2.89296368e-06,4900.0000000605351,0.0068176763542812276,0.00092247965632513262,32
1,0.024543692606170259,2.89296368e-06,5000.0000000627178,0.0069545584701111024,0.00092555959685405723,32
1,0.024543692606170259,2.89296368e-06,5100.0000000649006,0.0074876905133701563,0.00089860863890774145,32
1,0.024543692606170259,2.89296368e-06,5200.0000000670834,0.0075200207545368259,0.0008800893897899769,32
1,0.024543692606170259,2.89296368e-06,5300.0000000692662,0.0073638438165254654,0.00081437507144473597,32
1,0.024543692606170259,2.89296368e-06,5400.000000071449,0.0073700255156856978,0.00083193521284632998,32
1,0.024543692606170259,2.89296368e-06,5500.0000000736318,0.0075383625560605872,0.00087719830744860221,32
1,0.024543692606170259,2.89296368e-06,5600.0000000758146,0.0076494813610048507,0.0008699059309424848,32
1,0.024543692606170259,2.89296368e-06,5700.0000000779974,0.0078321322575292292,0.00087866523626574605,32
1,0.024543692606170259,2.89296368e-06,5800.0000000801801,0.0079653163345953567,0.00091674363976815396,32
1,0.024543692606170259,2.89296368e-06,5900.0000000823629,0.0078153136504094146,0.00091555060393337022,32
1,0.024543692606170259,2.89296368e-06,6000.0000000845457,0.0078947229087003735,0.00095661363638354486,32
1,0.024543692606170259,2.89296368e-06,6100.0000000867285,0.0077301282685666526,0.0010050778125700233,32
