nk,k,amplitude,time,u_mean,u_sem,n_samples
1,0.024543692606170259,1.033147199e-05,3600.0000000321593,0.020751090920522151,0.0011411007031607273,32
1,0.024543692606170259,1.033147199e-05,3700.0000000343421,0.021142851320348474,0.0012115147667004032,32
1,0.024543692606170259,1.033147199e-05,3800.0000000365249,0.021383808621537555,0.0011902342082344189,32
1,0.024543692606170259,1.033147199e-05,3900.0000000387076,0.02128546273725325,0.0010957561050525327,32
1,0.024543692606170259,1.033147199e-05,4000.0000000408904,0.021564709617180801,0.0011196035435455383,32
1,0.024543692606170259,1.033147199e-05,4100.0000000430728,0.021962957221982285,0.0011257669621557286,32
1,0.024543692606170259,1.033147199e-05,4200.0000000452555,0.022147299860395736,0.0011630510901924176,32
1,0.024543692606170259,1.033147199e-05,4300.0000000474383,0.022650003257581455,0.0011506572146192579,32
1,0.024543692606170259,1.033147199e-05,4400.0000000496211,0.022964117853079991,0.00111246344936132,32
1,0.024543692606170259,1.033147199e-05,4500.0000000518039,0.023221508817577508,0.001148465036533985,32
1,0.024543692606170259,1.033147199e-05,4600.0000000539867,0.023215493451649662,0.001107520155690033,32
1,0.024543692606170259,1.033147199e-05,4700.0000000561695,0.023212937780906641,0.0011118132263053737,32
1,0.024543692606170259,1.033147199e-05,4800.0000000583523,0.02297924609526544,0.0010632579429511397,32
1,0.024543692606170259,1.033147199e-05,4900.0000000605351,0.023135706932362391,0.0010407984982169034,32
1,0.024543692606170259,1.033147199e-05,5000.0000000627178,0.023616689474600029,0.0010955473200304478,32
1,0.024543692606170259,1.033147199e-05,5100.0000000649006,0.023693290255944254,0.0011380452583154553,32
1,0.024543692606170259,1.033147199e-05,5200.0000000670834,0.024103028898351548,0.0011085043941622401,32
1,0.024543692606170259,1.033147199e-05,5300.0000000692662,0.024116866704374559,0.001059642546924871,32
1,0.024543692606170259,1.033147199e-05,5400.000000071449,0.023849250590745601,0.0010164318359564197,32
1,0.024543692606170259,1.033147199e-05,5500.0000000736318,0.023903269151680045,0.0010034982109150446,32
1,0.024543692606170259,1.033147199e-05,5600.0000000758146,0.024087306231166276,0.001064018572170372,32
1,0.024543692606170259,1.033147199e-05,5700.0000000779974,0.02438120314358554,0.0010593725492370669,32
1,0.024543692606170259,1.033147199e-05,5800.0000000801801,0.02461607330498183,0.0010455947685861478,32
1,0.024543692606170259,1.033147199e-05,5900.0000000823629,0.024454181455191171,0.0010653210307181935,32
1,0.024543692606170259,1.033147199e-05,6000.0000000845457,0.02413657485664493,0.0010401625912869489,32
1,0.024543692606170259,1.033147199e-05,6100.0000000867285,0.024172753363008836,0.0010177044642933264,32
1,0.024543692606170259,1.033147199e-05,6200.0000000889113,0.024144780245726239,0.00096847351127848143,32
1,0.024543692606170259,1.033147199e-05,6300.0000000910941,0.024443891792817665,0.00089929722273077151,32
1,0.024543692606170259,1.033147199e-05,6400.0000000932769,0.024638625070370273,0.00083425822767307955,32
1,0.024543692606170259,1.033147199e-05,6500.0000000954597,0.024536482858667857,0.00086631697657071059,32
1,0.024543692606170259,1.033147199e-05,6600.0000000976424,0.02439447249980543,0.00090556022414718803,32
1,0.024543692606170259,1.033147199e-05,6700.0000000998252,0.02436124752937549,0.00086184065425919381,32
1,0.024543692606170259,1.033147199e-05,6800.000000102008,0.023727564167031649,0.00082789939044829988,32
1,0.024543692606170259,1.033147199e-05,6900.0000001041908,0.023175196512638611,0.00080579947059869538,32
1,0.024543692606170259,1.033147199e-05,7000.0000001063736,0.022907136770335318,0.00082187545251018483,32
1,0.024543692606170259,1.033147199e-05,7100.0000001085564,0.02303889577393773,0.00084968055731043761,32
1,0.024543692606170259,1.033147199e-05,7200.0000001107392,0.02325873096787319,0.00086939197765619359,32
1,0.024543692606170259,1.033147199e-05,7300.000000112922,0.023195069538288544,0.00085229592629145954,32
1,0.024543692606170259,1.033147199e-05,7400.0000001151047,0.023456913652118622,0.00079826202161187299,32
1,0.024543692606170259,1.033147199e-05,7500.0000001172875,0.023833799363493207,0.00081096693282346256,32
1,0.024543692606170259,1.033147199e-05,7600.0000001194703,0.023807728245406553,0.00085017421720678303,32
1,0.024543692606170259,1.033147199e-05,7700.0000001216531,0.023893476926255174,0.00082756776238983093,32
1,0.024543692606170259,1.033147199e-05,7800.0000001238359,0.023822891241479179,0.00085980173699244612,32
1,0.024543692606170259,1.033147199e-05,7900.0000001260187,0.023903310750455098,0.00091095132947820168,32
1,0.024543692606170259,1.033147199e-05,8000.0000001282015,0.023737311397053311,0.00097211905308684083,32
1,0.024543692606170259,1.033147199e-05,8100.0000001303843,0.023692410788999103,0.0009490721920084402,32
1,0.024543692606170259,1.033147199e-05,8200.0000001325661,0.023607149817150935,0.00095103778330859774,32
1,0.024543692606170259,1.033147199e-05,8300.0000001347489,0.023681006754585704,0.00093358457016174963,32
1,0.024543692606170259,1.033147199e-05,8400.0000001369317,0.023923080010393984,0.00089046375795903872,32
1,0.024543692606170259,1.033147199e-05,8500.0000001391145,0.024073739651831922,0.00084837628201365936,32
1,0.024543692606170259,1.033147199e-05,8600.0000001412973,0.024177702420004745,0.00086167076931318589,32
1,0.024543692606170259,1.033147199e-05,8700.0000001434801,0.024324829880491082,0.00082073807968329751,32
1,0.024543692606170259,1.033147199e-05,8800.0000001456629,0.024611690756216935,0.00085143191883066719,32
1,0.024543692606170259,1.033147199e-05,8900.0000001478456,0.024657629958977363,0.00084240004001624269,32
1,0.024543692606170259,1.033147199e-05,9000.0000001500284,0.024545200354483872,0.00083465205651747567,32
1,0.024543692606170259,1.033147199e-05,9100.0000001522112,0.024461333413273535,0.0008702805499952262,32
1,0.024543692606170259,1.033147199e-05,9200.000000154394,0.024509203285774425,0.00091377866679453546,32
1,0.024543692606170259,1.033147199e-05,9300.0000001565768,0.024407287170157877,0.00096405117141541035,32
1,0.024543692606170259,1.033147199e-05,9400.0000001587596,0.024114496515879384,0.0010067557670257049,32
1,0.024543692606170259,1.033147199e-05,9500.0000001609424,0.024238655441009067,0.00093419301503883925,32
1,0.024543692606170259,1.033147199e-05,9600.0000001631252,0.02421529419165817,0.00089644097275183294,32
1,0.024543692606170259,1.033147199e-05,9700.0000001653079,0.024351144746151302,0.00094986154743503662,32
1,0.024543692606170259,1.033147199e-05,9800.0000001674907,0.024517926685824067,0.00091551468278613577,32
1,0.024543692606170259,1.033147199e-05,9900.0000001696735,0.024641535768815285,0.00089973944957252481,32
1,0.024543692606170259,1.033147199e-05,10000.000000171856,0.024570319838988282,0.00087005811189725009,32
1,0.024543692606170259,1.033147199e-05,10100.000000174039,0.024725516062874903,0.00086205578339233334,32
1,0.024543692606170259,1.033147199e-05,10200.000000176222,0.025211092902825357,0.00090000761448280348,32
1,0.024543692606170259,1.033147199e-05,10300.000000178405,0.025481163129313644,0.00088901311601227305,32
1,0.024543692606170259,1.033147199e-05,10400.000000180587,0.025573005356022391,0.00084377587896256804,32
1,0.024543692606170259,1.033147199e-05,10500.00000018277,0.025472793265264186,0.00077119221197607154,32
1,0.024543692606170259,1.033147199e-05,10600.000000184953,0.025162516078801128,0.0007265535377583692,32
1,0.024543692606170259,1.033147199e-05,10700.000000187136,0.025342525200517229,0.00068959774081988983,32
1,0.024543692606170259,1.033147199e-05,10800.000000189319,0.02537819997740556,0.000696616862825008,32
1,0.024543692606170259,1.033147199e-05,10900.000000191501,0.025511666616169125,0.0007072095695708294,32
1,0.024543692606170259,1.033147199e-05,11000.000000193684,0.025469058142580461,0.0006700018432194239,32
1,0.024543692606170259,1.033147199e-05,11100.000000195867,0.025839733848231891,0.0006457829009561773,32
1,0.024543692606170259,1.033147199e-05,11200.00000019805,0.025859222897496491,0.00069209447338805996,32
1,0.024543692606170259,1.033147199e-05,11300.000000200233,0.025682724770185378,0.00065354624556401006,32
1,0.024543692606170259,1.033147199e-05,11400.000000202415,0.025422225564928864,0.00067779528435103753,32
1,0.024543692606170259,1.033147199e-05,11500.000000204598,0.025787797241508835,0.00067727538333094855,32
1,0.024543692606170259,1.033147199e-05,11600.000000206781,0.026003306005896735,0.00066955426953010672,32
1,0.024543692606170259,1.033147199e-05,11700.000000208964,0.026217115969621663,0.00070719049623628591,32
1,0.024543692606170259,1.033147199e-05,11800.000000211146,0.026088502453266854,0.00081090226381539299,32
1,0.024543692606170259,1.033147199e-05,11900.000000213329,0.025962745056661712,0.00082734678243874234,32
1,0.024543692606170259,1.033147199e-05,12000.000000215512,0.0259717973324331,0.00081413584143409645,32
1,0.024543692606170259,1.033147199e-05,12100.000000217695,0.026031984335797197,0.00083128957328375839,32
1,0.024543692606170259,1.033147199e-05,12200.000000219878,0.025887070898575542,0.00088109615408732693,32
1,0.024543692606170259,1.033147199e-05,12300.00000022206,0.025600108567073145,0.00088320924945552691,32
1,0.024543692606170259,1.033147199e-05,12400.000000224243,0.025514613346388507,0.00091453366460713997,32
1,0.024543692606170259,1.033147199e-05,12500.000000226426,0.025613755222209933,0.0009254097349324018,32
1,0.024543692606170259,1.033147199e-05,12600.000000228609,0.025625381275825743,0.00089611790164026027,32
1,0.024543692606170259,1.033147199e-05,12700.000000230792,0.025533449408920054,0.00086447226734741832,32
1,0.024543692606170259,1.033147199e-05,12800.000000232974,0.025362060674802806,0.00086884356681564141,32
1,0.024543692606170259,1.033147199e-05,12900.000000235157,0.02552043368855916,0.00089499232038867441,32
1,0.024543692606170259,1.033147199e-05,13000.00000023734,0.025758390904706874,0.00097218342937842696,32
1,0.024543692606170259,1.033147199e-05,13100.000000239523,0.025858053790154059,0.0010040975271389458,32
1,0.024543692606170259,1.033147199e-05,13200.000000241705,0.025871561206324795,0.0010293411623053491,32
1,0.024543692606170259,1.033147199e-05,13300.000000243888,0.025684372074250325,0.0010391345160051138,32
1,0.024543692606170259,1.033147199e-05,13400.000000246071,0.025575521182778505,0.0010976030729013427,32
1,0.024543692606170259,1.033147199e-05,13500.000000248254,0.025178277124026281,0.0011303974391974842,32
1,0.024543692606170259,1.033147199e-05,13600.000000250437,0.025214343934112347,0.0011124782753726807,32
1,0.024543692606170259,1.033147199e-05,13700.000000252619,0.025366034680280512,0.0010030472496644555,32
1,0.024543692606170259,1.033147199e-05,13800.000000254802,0.025479184161415792,0.00089913583529327716,32
1,0.024543692606170259,1.033147199e-05,13900.000000256985,0.025441717219280124,0.0008622016819085092,32
1,0.024543692606170259,1.033147199e-05,14000.000000259168,0.02580182456861348,0.00082905712234250138,32
1,0.024543692606170259,1.033147199e-05,14100.000000261351,0.025753761844533919,0.00080012125844780254,32
1,0.024543692606170259,1.033147199e-05,14200.000000263533,0.025605904313397737,0.00075842215646915417,32
1,0.024543692606170259,1.033147199e-05,14300.000000265716,0.025754359305558139,0.00073614351225828243,32
1,0.024543692606170259,1.033147199e-05,14400.000000267899,0.025906017965054495,0.00080717065329091329,32
1,0.024543692606170259,1.033147199e-05,14500.000000270082,0.025372280672434962,0.00082694911091406873,32
1,0.024543692606170259,1.033147199e-05,14600.000000272265,0.025240009052274734,0.00090259871663761959,32
1,0.024543692606170259,1.033147199e-05,14700.000000274447,0.025431620965847338,0.00092595767754885116,32
1,0.024543692606170259,1.033147199e-05,14800.00000027663,0.025890269951428579,0.00099572076936083379,32
1,0.024543692606170259,1.033147199e-05,14900.000000278813,0.025903509573779911,0.00098145838368172283,32
1,0.024543692606170259,1.033147199e-05,15000.000000280996,0.02581648360593761,0.000914100889933674,32
1,0.024543692606170259,1.033147199e-05,15100.000000283178,0.025807273317224079,0.00091774210348678992,32
1,0.024543692606170259,1.033147199e-05,15200.000000285361,0.025835769425044824,0.00088475134060274298,32
1,0.024543692606170259,1.033147199e-05,15300.000000287544,0.025966891982496597,0.00089123329535746739,32
1,0.024543692606170259,1.033147199e-05,15400.000000289727,0.02603284093461343,0.00090513429385170939,32
1,0.024543692606170259,1.033147199e-05,15500.00000029191,0.026058800801790183,0.00090666491371378341,32
1,0.024543692606170259,1.033147199e-05,15600.000000294092,0.026081480149123794,0.00093541278691851109,32
1,0.024543692606170259,1.033147199e-05,15700.000000296275,0.026432360824731837,0.00093271038359000005,32
1,0.024543692606170259,1.033147199e-05,15800.000000298458,0.026380832986100989,0.00093522650086748892,32
1,0.024543692606170259,1.033147199e-05,15900.000000300641,0.025871128119509253,0.0008668548579691415,32
1,0.024543692606170259,1.033147199e-05,16000.000000302824,0.02595411479068432,0.00093831664166254452,32
1,0.024543692606170259,1.033147199e-05,16100.000000305006,0.026359828587003312,0.00088610655648294133,32
1,0.024543692606170259,1.033147199e-05,16200.000000307189,0.026294513345756765,0.00087120960888908885,32
1,0.024543692606170259,1.033147199e-05,16300.000000309372,0.026466328071243009,0.0008993026827985764,32
1,0.024543692606170259,1.033147199e-05,16400.000000308642,0.026299867161370644,0.00090156556006828396,32
1,0.024543692606170259,1.033147199e-05,16500.000000292635,0.02608578429283322,0.00097379613937230609,32
1,0.024543692606170259,1.033147199e-05,16600.000000276628,0.026389944333361837,0.0010014001355301253,32
1,0.024543692606170259,1.033147199e-05,16700.000000260621,0.026504534538273759,0.0010350258052828991,32
1,0.024543692606170259,1.033147199e-05,16800.000000244614,0.026743729518609673,0.0010782690104234084,32
1,0.024543692606170259,1.033147199e-05,16900.000000228607,0.026400943297505051,0.0010918148982627385,32
1,0.024543692606170259,1.033147199e-05,17000.0000002126,0.02656105102887734,0.0010436001167892881,32
1,0.024543692606170259,1.033147199e-05,17100.000000196593,0.026553155915228086,0.00097203221433306774,32
1,0.024543692606170259,1.033147199e-05,17200.000000180586,0.026368992197673451,0.00096785851414813503,32
1,0.024543692606170259,1.033147199e-05,17300.000000164579,0.026240093429683722,0.00095559554036783875,32
1,0.024543692606170259,1.033147199e-05,17400.000000148571,0.026169854516528018,0.00096188060333936981,32
1,0.024543692606170259,1.033147199e-05,17500.000000132564,0.026503120578825843,0.0010070751772506326,32
1,0.024543692606170259,1.033147199e-05,17600.000000116557,0.026575894255352256,0.0010183388399577357,32
1,0.024543692606170259,1.033147199e-05,17700.00000010055,0.026418934962302479,0.00098173660194187848,32
1,0.024543692606170259,1.033147199e-05,17800.000000084543,0.026528842254481044,0.0010375611025487375,32
1,0.024543692606170259,1.033147199e-05,17900.000000068536,0.026553411920985648,0.0011020858461818985,32
1,0.024543692606170259,1.033147199e-05,18000.000000052529,0.026610727241439959,0.0011552855544119485,32
1,0.024543692606170259,1.033147199e-05,18100.000000036522,0.026621036607758712,0.0011679042615995365,32
1,0.024543692606170259,1.033147199e-05,18200.000000020515,0.026444960989688088,0.0011350213889444979,32
1,0.024543692606170259,1.033147199e-05,18300.000000004507,0.026606979586966693,0.0011325367497680677,32
1,0.024543692606170259,1.033147199e-05,18399.9999999885,0.026241350198006157,0.0010711775257488184,32
1,0.024543692606170259,1.033147199e-05,18499.999999972493,0.025848321047158309,0.00098377375541876494,32
1,0.024543692606170259,1.033147199e-05,18599.999999956486,0.025557002508062612,0.0009724953337560924,32
1,0.024543692606170259,1.033147199e-05,18699.999999940479,0.025485390199200032,0.00090137693494392909,32
1,0.024543692606170259,1.033147199e-05,18799.999999924472,0.025566752086546862,0.00085479361940507157,32
1,0.024543692606170259,1.033147199e-05,18899.999999908465,0.025886815531252914,0.00083055440655833577,32
1,0.024543692606170259,1.033147199e-05,18999.999999892458,0.025995780246128735,0.0008397575752132246,32
1,0.024543692606170259,1.033147199e-05,19099.999999876451,0.026513383530056452,0.00085486328381472159,32
1,0.024543692606170259,1.033147199e-05,19199.999999860443,0.026734023776644873,0.00088306232783275194,32
1,0.024543692606170259,1.033147199e-05,19299.999999844436,0.026891890234580652,0.00087309601130050856,32
1,0.024543692606170259,1.033147199e-05,19399.999999828429,0.026552907780525596,0.00085176350523685372,32
1,0.024543692606170259,1.033147199e-05,19499.999999812422,0.026369025661810257,0.0008679625440681343,32
1,0.024543692606170259,1.033147199e-05,19599.999999796415,0.026578848056639237,0.0008115518625004802,32
1,0.024543692606170259,1.033147199e-05,19699.999999780408,0.027009060991334672,0.00076912491045498532,32
1,0.024543692606170259,1.033147199e-05,19799.999999764401,0.026751517284027779,0.00076077741341764595,32
1,0.024543692606170259,1.033147199e-05,19899.999999748394,0.026324656556458451,0.00080302435672229737,32
1,0.024543692606170259,1.033147199e-05,19999.999999732387,0.026276811833055205,0.00082518253641982267,32
1,0.024543692606170259,1.033147199e-05,20099.99999971638,0.026521344916290868,0.00081077367363893542,32
1,0.024543692606170259,1.033147199e-05,20199.999999700372,0.026228138609689967,0.00078740704053482458,32
1,0.024543692606170259,1.033147199e-05,20299.999999684365,0.02589837601610091,0.0007285538333500791,32
1,0.024543692606170259,1.033147199e-05,20399.999999668358,0.025648600541971253,0.00072853887816126781,32
1,0.024543692606170259,1.033147199e-05,20499.999999652351,0.025618127608418959,0.00077927869308160968,32
1,0.024543692606170259,1.033147199e-05,20599.999999636344,0.025636401051827112,0.00078555673526443947,32
1,0.024543692606170259,1.033147199e-05,20699.999999620337,0.025953512189187782,0.00077986504299634143,32
1,0.024543692606170259,1.033147199e-05,20799.99999960433,0.026386101032891202,0.00071023935195265884,32
1,0.024543692606170259,1.033147199e-05,20899.999999588323,0.026517224996204975,0.00066516923764092599,32
1,0.024543692606170259,1.033147199e-05,20999.999999572316,0.026524521261039612,0.00066270648097032996,32
1,0.024543692606170259,1.033147199e-05,21099.999999556308,0.026898540375240969,0.00072351255043953525,32
1,0.024543692606170259,1.033147199e-05,21199.999999540301,0.026887850105494333,0.00073518051842115365,32
1,0.024543692606170259,1.033147199e-05,21299.999999524294,0.026897295313936666,0.00075569021801259468,32
1,0.024543692606170259,1.033147199e-05,21399.999999508287,0.027007636554490559,0.00085255720016507613,32
1,0.024543692606170259,1.033147199e-05,21499.99999949228,0.026523169900800257,0.00085007200671636857,32
1,0.024543692606170259,1.033147199e-05,21599.999999476273,0.026383844852939296,0.00094460441585607975,32
1,0.024543692606170259,1.033147199e-05,21699.999999460266,0.026091328832650168,0.00095912160148114794,32
1,0.024543692606170259,1.033147199e-05,21799.999999444259,0.025966248079447168,0.00098420407012572166,32
1,0.024543692606170259,1.033147199e-05,21899.999999428252,0.025975250850595537,0.0010382743000422574,32
1,0.024543692606170259,1.033147199e-05,21999.999999412245,0.026216346066476541,0.0010128203573684905,32
1,0.024543692606170259,1.033147199e-05,22099.999999396237,0.02645163913894363,0.00096393990983494428,32
1,0.024543692606170259,1.033147199e-05,22199.99999938023,0.026677907821322035,0.0010030190198698032,32
1,0.024543692606170259,1.033147199e-05,22299.999999364223,0.02669448862839598,0.0010056378523758387,32
1,0.024543692606170259,1.033147199e-05,22399.999999348216,0.026775713367359594,0.0010266023105918172,32
1,0.024543692606170259,1.033147199e-05,22499.999999332209,0.027058681225109255,0.0010474946576942473,32
1,0.024543692606170259,1.033147199e-05,22599.999999316202,0.026929749883491515,0.0010523494629874723,32
1,0.024543692606170259,1.033147199e-05,22699.999999300195,0.027204876365115892,0.0010846139467771741,32
1,0.024543692606170259,1.033147199e-05,22799.999999284188,0.027146869143498922,0.001066472121121081,32
1,0.024543692606170259,1.033147199e-05,22899.999999268181,0.026628041573008177,0.0010068828425390706,32
1,0.024543692606170259,1.033147199e-05,22999.999999252173,0.026789235919014047,0.0010073409633577673,32
1,0.024543692606170259,1.033147199e-05,23099.999999236166,0.027106940716031962,0.0010274043037101445,32
1,0.024543692606170259,1.033147199e-05,23199.999999220159,0.027177344291505177,0.0010505945219021898,32
1,0.024543692606170259,1.033147199e-05,23299.999999204152,0.02735340862766119,0.0010512739683002734,32
1,0.024543692606170259,1.033147199e-05,23399.999999188145,0.027580532655819716,0.0010378339098329693,32
1,0.024543692606170259,1.033147199e-05,23499.999999172138,0.027957817454586829,0.0010561651843645269,32
1,0.024543692606170259,1.033147199e-05,23599.999999156131,0.027851983547599976,0.0010299438700257151,32
1,0.024543692606170259,1.033147199e-05,23699.999999140124,0.027771433079740962,0.0010410087884320874,32
1,0.024543692606170259,1.033147199e-05,23799.999999124117,0.027772122872467508,0.0010166853525901932,32
1,0.024543692606170259,1.033147199e-05,23899.999999108109,0.028014451118767117,0.00094524048673318498,32
1,0.024543692606170259,1.033147199e-05,23999.999999092102,0.027802067292633629,0.0008697135328174677,32
1,0.024543692606170259,1.033147199e-05,24099.999999076095,0.027415811154101393,0.00089924496172896556,32
1,0.024543692606170259,1.033147199e-05,24199.999999060088,0.027509277839808541,0.00094431360913828615,32
1,0.024543692606170259,1.033147199e-05,24299.999999044081,0.02750327020042783,0.0009815150984513511,32
1,0.024543692606170259,1.033147199e-05,24399.999999028074,0.027450335517857038,0.0010268415303369329,32
1,0.024543692606170259,1.033147199e-05,24499.999999012067,0.027397351750343298,0.0010625852293399251,32
1,0.024543692606170259,1.033147199e-05,24599.99999899606,0.027490490861973412,0.0011141086788495024,32
1,0.024543692606170259,1.033147199e-05,24699.999998980053,0.027517221748964378,0.0011026636622206557,32
1,0.024543692606170259,1.033147199e-05,24799.999998964046,0.027382221187850508,0.0010543085255752783,32
1,0.024543692606170259,1.033147199e-05,24899.999998948038,0.02742257015030964,0.0010429261873477189,32
1,0.024543692606170259,1.033147199e-05,24999.999998932031,0.027272599347745386,0.0010318460921620841,32
1,0.024543692606170259,1.033147199e-05,25099.999998916024,0.027360124211030928,0.0010436984988640549,32
1,0.024543692606170259,1.033147199e-05,25199.999998900017,0.027297131978886124,0.001021314513368551,32
1,0.024543692606170259,1.033147199e-05,25299.99999888401,0.027386199308905179,0.0010478575762801656,32
1,0.024543692606170259,1.033147199e-05,25399.999998868003,0.027517904214316734,0.001041444886282681,32
1,0.024543692606170259,1.033147199e-05,25499.999998851996,0.027652024621845201,0.0010539475039127635,32
1,0.024543692606170259,1.033147199e-05,25599.999998835989,0.027799585992712261,0.0010371018705402576,32
1,0.024543692606170259,1.033147199e-05,25699.999998819982,0.027719418597299296,0.00097200102544416458,32
1,0.024543692606170259,1.033147199e-05,25799.999998803974,0.027544558434293639,0.00089090298356619502,32
1,0.024543692606170259,1.033147199e-05,25899.999998787967,0.027806251603573903,0.00077005282297247708,32
1,0.024543692606170259,1.033147199e-05,25999.99999877196,0.027663090378812125,0.00074632228681847327,32
1,0.024543692606170259,1.033147199e-05,26099.999998755953,0.028057726133362909,0.00072059772405898477,32
1,0.024543692606170259,1.033147199e-05,26199.999998739946,0.028097633462499317,0.00077635741301382896,32
1,0.024543692606170259,1.033147199e-05,26299.999998723939,0.027912892935789475,0.00078028468358666873,32
1,0.024543692606170259,1.033147199e-05,26399.999998707932,0.027503432727551732,0.0008125262054828015,32
1,0.024543692606170259,1.033147199e-05,26499.999998691925,0.027488874020416578,0.00085255629763863084,32
1,0.024543692606170259,1.033147199e-05,26599.999998675918,0.027460720061598016,0.00082875702148732771,32
1,0.024543692606170259,1.033147199e-05,26699.99999865991,0.027152567995737752,0.00079282514477118922,32
1,0.024543692606170259,1.033147199e-05,26799.999998643903,0.027016150296438207,0.00080735301740167322,32
1,0.024543692606170259,1.033147199e-05,26899.999998627896,0.027404577953433516,0.00077958844442260495,32
1,0.024543692606170259,1.033147199e-05,26999.999998611889,0.027354014035324444,0.00073489176410502165,32
1,0.024543692606170259,1.033147199e-05,27099.999998595882,0.027217103592213653,0.000734230318152379,32
1,0.024543692606170259,1.033147199e-05,27199.999998579875,0.027168610154273392,0.00071307615317266486,32
1,0.024543692606170259,1.033147199e-05,27299.999998563868,0.027310246390512698,0.00074562866703071064,32
1,0.024543692606170259,1.033147199e-05,27399.999998547861,0.027313447672501278,0.00074072292410848708,32
1,0.024543692606170259,1.033147199e-05,27499.999998531854,0.027015989936592693,0.00075374711572469191,32
1,0.024543692606170259,1.033147199e-05,27599.999998515847,0.026984838961026547,0.00075308456258264768,32
1,0.024543692606170259,1.033147199e-05,27699.999998499839,0.027144762292204794,0.00080196944891539176,32
1,0.024543692606170259,1.033147199e-05,27799.999998483832,0.027317620061719863,0.00078511438106150403,32
1,0.024543692606170259,1.033147199e-05,27899.999998467825,0.027419301789030147,0.00080195482609268266,32
1,0.024543692606170259,1.033147199e-05,27999.999998451818,0.027697537790340388,0.00083275098388591506,32
1,0.024543692606170259,1.033147199e-05,28099.999998435811,0.027781776911759429,0.00086358195456378098,32
1,0.024543692606170259,1.033147199e-05,28199.999998419804,0.027586354175108387,0.00091112554220309139,32
