nk,sample,steady_blocks,psi[0]_sin,psi[0]_cos,psi[0]_amp,Jpsi[0]_y_sin,vx_sin,pi_xy_sin,psi[0]_mean,Jpsi[0]_y_cos,Jpsi[0]_y_amp,Jpsi[0]_y_mean,vx_cos,vx_amp,vx_mean,pi_xy_cos,pi_xy_amp,pi_xy_mean
3,30,251,0.019154439857510214,-7.96038097811284e-05,0.019157833161265375,-1.769434546212963e-09,-1.5739493220898805e-05,3.8466897586940764e-07,2.3037496360913782e-21,-5.522723544742961e-05,5.523347155662787e-05,2.8965737421670254e-07,-4.2383149196952146e-05,0.0003960287754520837,2.2385067264755085e-21,3.477356100642887e-07,1.0231231064557881e-05,-8.802168409382338e-23
3,31,251,0.019208006433201877,2.686604420362773e-05,0.019211010379174113,4.919496871343057e-09,-4.619450069898745e-05,7.982707670613238e-07,3.455624454137066e-20,-5.521084579121048e-05,5.521646255332497e-05,-2.555283534335714e-07,-8.334011113325795e-05,0.00047904077421665007,-3.3746332559932273e-22,9.664759264514738e-08,1.028126054173622e-05,1.3428228164473055e-22
3,32,251,0.018947747703116035,-9.768980827163892e-05,0.01895174873031278,-3.153207680999705e-09,-3.339065722938507e-05,-4.398937530172089e-08,-5.7593740902284426e-21,-5.523177804606169e-05,5.5237951461847453e-05,-6.302158489492852e-07,1.2735532500941888e-05,0.0003916379956525705,4.814476778550342e-22,-1.5244707675654338e-06,1.0485375073043232e-05,-2.0304043423559259e-22
3,33,251,0.019222090562362692,0.00021933205037920478,0.019226645723633768,-9.240419796300721e-09,-2.5832270866813714e-06,-2.854190536938028e-07,2.8796870451142206e-21,-5.522213495863692e-05,5.5228299603823345e-05,-4.74128638687808e-08,-2.2979859547101736e-05,0.0004784181487831074,1.2148679721575625e-21,5.294150727114302e-07,1.060159817912391e-05,-4.218291569991535e-23
3,34,251,0.019107288589885814,1.3591157337571653e-05,0.019111778699814078,-5.37544501509452e-10,0.00011745001875847731,-1.3959380400698943e-07,1.209468558947973e-20,-5.5252755627344094e-05,5.5258825893859316e-05,3.0320296074921796e-07,-0.00014507201212014305,0.00043704273292157137,7.739158933744472e-22,1.0437512601650732e-08,9.841794513329977e-06,-1.1473753070376976e-22
3,35,251,0.01887264673527516,-2.5087090183751574e-06,0.018875711472371465,1.1230708631547237e-08,2.092040868118643e-05,-1.0564933186707993e-06,-2.8796870451142206e-21,-5.521585072644468e-05,5.522117940834599e-05,7.215275083587507e-07,9.394816159423975e-07,0.0003245382650322017,1.0798826419178327e-21,2.525325701485855e-07,1.0109144290064888e-05,-6.243071523587473e-23
3,36,251,0.01922450311008291,-5.0389155652318876e-05,0.019227814253972627,-6.053154734122672e-11,-5.5074527840384765e-05,8.872756659046447e-07,5.7593740902284426e-21,-5.5251007881926716e-05,5.525688169198074e-05,2.2617185089848129e-07,-1.9109416303097322e-06,0.0004209980081340259,-2.443234477339097e-21,3.026191658105098e-07,1.1218109196771947e-05,-1.7484818557614916e-22
3,37,251,0.01923192816115545,2.0593271527210185e-05,0.01923505517759257,1.0532705031249504e-09,3.926476773061455e-05,7.334079117077924e-07,2.1309684133845242e-20,-5.5209416968032475e-05,5.52154550779906e-05,-2.5647287185116155e-07,-2.9385234181896806e-05,0.0004102479834683268,1.862797557308262e-21,5.013653072502965e-07,1.0496874859366452e-05,-3.5152429749929455e-23
3,38,251,0.01904755243658131,-8.057085387105619e-05,0.019052175203317777,9.674716013148945e-09,4.319678347631363e-05,-4.806495073403186e-07,-4.607499272182755e-21,-5.5239888344022316e-05,5.524516897676755e-05,1.215788360180779e-07,-4.244614740915108e-05,0.00046473131714797245,-2.6614607612266598e-21,1.7186834290742518e-08,1.0986608474853634e-05,-7.339827331785272e-23
3,39,251,0.019691265819799873,3.386535291958985e-05,0.019693428217700693,6.941518376595919e-09,-3.1033517291676446e-05,-5.741694187345834e-07,3.455624454137066e-21,-5.522420897015576e-05,5.52293835058544e-05,1.7603038967960927e-07,0.0001325381302975337,0.0003895111277757253,-1.4443430335651014e-21,4.577366779286882e-07,1.0159313206856579e-05,8.155363701983627e-24
3,40,251,0.019427327795056036,-3.74518899844115e-06,0.019431126541367104,-6.406077408994531e-09,0.0001006777974490206,-2.4952840381924816e-07,-6.911248908274132e-21,-5.520837475929837e-05,5.521351985108403e-05,9.311101362735587e-07,-0.00015794946435883445,0.0004683490279349701,-9.268992676461404e-22,-1.1291945193082035e-07,1.0366045929129695e-05,-1.9966580097959934e-22
3,41,251,0.019269794538827652,7.923605835094145e-05,0.019273067678011725,3.299904488683993e-09,1.8369171309846073e-05,-1.6890018531835704e-07,-2.015780931579955e-20,-5.522524812547567e-05,5.523085556444031e-05,3.1029394142868577e-07,-5.8086520920426416e-05,0.00041418018711486223,-1.6558200509406773e-21,-9.269519245540748e-08,1.1070223517309119e-05,-1.9502568025260863e-22
3,42,251,0.019474558854964293,-2.7441378654446892e-05,0.0194777050991075,-1.0830292007327262e-08,3.7479995317874585e-05,-4.1158363325825236e-08,-1.612624745263964e-20,-5.522312836616515e-05,5.5229281931454984e-05,1.4635862406416955e-07,2.3289199056648615e-06,0.00046804506788025426,-1.5748288527968397e-21,-7.420608492822227e-07,1.0616367596858856e-05,-2.7278285485945286e-23
3,43,251,0.01924343108245558,6.992039235613399e-05,0.019246553689703298,-3.0257529545690536e-09,-8.7678385000588e-05,6.649420892493873e-07,4.261936826769048e-20,-5.521936794471315e-05,5.522508260759661e-05,-4.5166727249599213e-07,-7.396641451570047e-06,0.0004126966989432815,1.1563743290536793e-21,4.264540434014527e-07,1.0572514797290093e-05,1.9453354623610964e-22
3,44,251,0.01913192537122965,6.216368501402732e-06,0.019136047441515175,7.235910873105832e-09,-0.00010180641642849427,-4.7625312224247005e-07,-4.607499272182756e-21,-5.5215238461658005e-05,5.522054486903174e-05,-2.813150414415105e-07,-3.045332281815787e-05,0.00038514451704666137,-1.3228562363493457e-21,8.867464172335835e-07,1.0515165729144087e-05,-2.882499239494214e-23
3,45,251,0.01928156824814546,-4.5901511232754867e-05,0.01928579579655387,7.551987302759686e-09,0.00013837480583330763,5.743704186389963e-07,5.759374090228444e-21,-5.5202890141103084e-05,5.5209864638785624e-05,-2.6169140214514514e-07,2.6430833080281042e-05,0.0004532269635206785,-8.774046465582392e-22,2.141763056375222e-07,1.1001444743731558e-05,-9.828619358080276e-23
3,46,251,0.01900652888747486,-4.4688591495849204e-05,0.019011385251791146,-1.0470419441316797e-08,-4.7393924660079494e-05,-5.739872945490769e-07,-2.0733746724822395e-20,-5.522143273031933e-05,5.522805412552987e-05,-5.9094503869685644e-08,-7.904904241445146e-06,0.00043457350497115517,-1.6513205399326863e-21,-3.367931574162574e-07,1.0183513884913217e-05,1.0573850868778785e-22
3,47,251,0.019150965151255712,5.5344600095967036e-05,0.019153866014015763,1.9877960834901316e-08,7.09226471826343e-05,2.2336754927839596e-07,-4.031561863159907e-21,-5.52471608019108e-05,5.5253232868730024e-05,-2.3778270331149855e-07,-8.254586726556528e-06,0.00043581206981049283,-1.2913596592934085e-21,-1.0494352806101578e-07,1.0669607919887374e-05,2.7840724361944145e-23
3,48,251,0.01943490530099561,6.9954542114763495e-06,0.01943837236369828,-8.540515696978891e-09,9.364966791527471e-05,-1.7870998799152475e-07,2.3613433769936614e-20,-5.522965203234648e-05,5.5235101382605845e-05,-7.045144902982702e-07,-0.00014582355579726152,0.00044440835106355066,9.426475561741086e-22,4.799661189805161e-07,1.0650086858007824e-05,7.227339556585497e-23
3,49,251,0.019227269836351913,3.0380310336561862e-05,0.01923041384120924,-6.492951672785523e-09,-0.0001816055254574527,-7.518037385648828e-08,-3.455624454137066e-21,-5.5252421272727286e-05,5.525798093278216e-05,3.1931333947691397e-07,0.00012224544820748666,0.0004091241465069221,-5.399413209589184e-23,-6.586349225177265e-07,1.0969560745641274e-05,6.946120118586065e-23
3,50,251,0.018965192509505072,-3.511231053603585e-05,0.018968380607965112,-2.2481655603543372e-08,4.056072569713505e-05,1.7684040049421687e-07,-1.1518748180456876e-21,-5.5216039000102784e-05,5.522148327329224e-05,7.635100603986394e-07,-5.133048715964283e-05,0.000409229334152147,-1.934789733436118e-22,-5.024831395923461e-07,9.930352016569243e-06,5.104132799689758e-23
3,51,251,0.019232210488107304,-5.063046491498977e-06,0.019235988612352456,1.5271310133555415e-08,7.341146622050069e-05,4.6020953434191836e-08,-1.5346055333762835e-36,-5.523487599312328e-05,5.524039672735416e-05,4.3252587940825135e-07,-0.0003008406726602979,0.00046737931981982955,-1.2148679721575642e-22,-5.984239757316459e-07,1.056240827753863e-05,-5.45565709718905e-23
3,52,251,0.019089724787055378,0.00014564943235277134,0.019092624174076863,1.3369923883271492e-08,-1.469516681186571e-05,-2.2225477305866725e-07,3.4556244541370666e-21,-5.523057220463424e-05,5.523640656186437e-05,7.948622078536215e-07,2.2673895844375838e-05,0.00041116804484442603,2.2092599049235664e-21,-5.610651160913355e-07,1.0555455577550055e-05,-8.267851477183409e-23
3,53,251,0.019186284667606024,-9.377217620546756e-05,0.01918923870203729,-2.211176381085321e-09,0.00012584626270212464,-6.659476982025652e-07,1.2670622998502573e-20,-5.521375253254051e-05,5.521938442080834e-05,4.887750667853928e-07,-6.325644135184188e-05,0.0004032454035168426,8.3240953647833e-22,3.9871309656469866e-07,1.0719681803739523e-05,-1.5881867761018131e-22
3,54,251,0.019202550382815018,-4.708466191043285e-06,0.019204495410867675,1.751645412827151e-08,2.067665152729989e-05,3.402963473227473e-07,-1.7278122270685326e-20,-5.5215985161807864e-05,5.5220812912834706e-05,1.4726157541646543e-07,-7.101266952716626e-05,0.00041513075103528766,-1.2688621042534537e-21,1.3084731765238667e-07,1.0249738571044797e-05,-8.8584122969822e-24
3,55,251,0.01919116455944768,-2.0422398436179935e-05,0.0191937364247237,-2.96131327224909e-09,-5.8643532393873915e-05,5.08870201152315e-07,-1.612624745263964e-20,-5.521830292343351e-05,5.522352815893673e-05,-1.5020910448776016e-07,-2.2675535547163845e-05,0.0003696682754232049,4.2677861910794355e-21,5.23522036721213e-07,1.0843732641320427e-05,-4.4151451765911396e-23
3,56,251,0.01932780475324951,-2.2928615510837236e-05,0.01933007026592997,1.5275151638497048e-09,-4.8299080724922054e-05,-6.513504021421302e-07,-2.1885621542868083e-20,-5.524655458694856e-05,5.525147873389514e-05,-4.464848776793085e-08,-0.0001269795157092676,0.00041075449543456413,1.736811249084515e-21,1.017779059572199e-07,1.0855170296593362e-05,3.0231089584939347e-23
3,57,251,0.019391571631580267,3.820426512622266e-05,0.019394529960543753,4.7475581648060825e-09,9.210805911720678e-06,4.1161381791245157e-07,-2.0733746724822395e-20,-5.5216845196138915e-05,5.522347114809637e-05,-1.7027951481413554e-08,1.3628192478615295e-05,0.00039422688241349087,1.5860776303168177e-21,1.921444172175912e-07,1.1050636210656595e-05,-2.221633560195542e-23
3,58,251,0.019276443681527467,-1.4907808820397295e-05,0.01927969382020065,5.9135633998433715e-09,6.429463446521006e-05,-1.0528998309058794e-06,4.607499272182756e-21,-5.521941345968533e-05,5.522546531526252e-05,2.12969104673058e-07,-1.1682724440567939e-06,0.00034117770043071225,1.8155526917243568e-21,-6.39161101767618e-07,1.0336878228148796e-05,-7.930388151584088e-23
3,59,251,0.01925074863056083,-0.00010521626614866779,0.01925409503944719,1.5381197229340302e-08,-9.159221275386575e-05,-3.8258284700207246e-07,-1.1518748180456885e-20,-5.519864878533739e-05,5.520427687892816e-05,6.416730855748968e-08,-2.1697915137183785e-05,0.0004817516527459519,-2.8616890010822574e-21,-1.0269591675575392e-06,1.1201238072879705e-05,-1.0166082683679601e-22
3,60,251,0.019265138462497156,9.375234697018214e-05,0.019269176384772404,-1.138265245044004e-08,-8.074394397066005e-06,1.8433616942570417e-07,-1.2670622998502573e-20,-5.522879114219391e-05,5.523507253820281e-05,3.0475789641238665e-07,-0.00011201322424407761,0.0004076759644851396,-3.4601239651450576e-21,-8.988055232814242e-08,1.081087657416775e-05,2.052901897395881e-23
3,61,251,0.01943106561833112,6.45944416409368e-05,0.019435250234976494,4.3233897128513065e-09,7.801723481645169e-05,2.9129950052247767e-07,-3.455624454137065e-21,-5.521602131906181e-05,5.5222962028932666e-05,6.110049336363279e-08,-1.1681009838922002e-05,0.0003808789544978612,7.8516467089442435e-22,-1.243532588547194e-07,1.0006867615624532e-05,3.009047986593959e-23
3,62,251,0.019275878096343176,0.0001414740238960812,0.019279501619958263,-1.164066211379763e-08,-6.8588611993250456e-06,-4.670778965166131e-08,6.911248908274132e-21,-5.5245676113852944e-05,5.5251317730915346e-05,1.7210074040962246e-07,6.724002248670312e-06,0.0003985087019038995,-3.5546136963128674e-22,3.507405422713492e-07,9.825367665225493e-06,-8.984961044081971e-23
3,63,251,0.019154497182282248,4.528581658333535e-05,0.019158020891628286,1.4992818020138452e-09,1.132932248176831e-05,6.301136897177884e-07,1.727812227068533e-21,-5.5190967642009534e-05,5.519541655642184e-05,7.969164968230081e-08,6.193465569402903e-05,0.00041446687107066276,-1.2598630822374694e-22,-3.9098014950074426e-07,1.0395448700222512e-05,-1.2036191946375844e-22
3,64,251,0.019042140475390913,8.852356000528296e-05,0.019045421358926198,-1.7375069111887547e-08,4.620514810369751e-05,4.4328268965807837e-07,1.7278122270685323e-20,-5.523359666545053e-05,5.523896088952922e-05,-1.2128952248063943e-07,-3.233990301162231e-05,0.0004155348595002393,-1.1248777519977428e-21,-1.4488414594018604e-07,1.0851242678016091e-05,7.817900376384311e-23
3,65,251,0.019332410996211788,-6.861553943666155e-05,0.019335574093809996,-6.266220584937638e-09,-5.476100072684971e-05,-8.650978200739071e-07,9.214998544365507e-21,-5.5246254689413134e-05,5.5251435925528805e-05,-1.8021251833966585e-07,0.00010197263360617528,0.0004595781249831023,-1.6738180949726415e-21,6.871326036347459e-08,1.0501829427748261e-05,3.318389368393339e-23
3,66,251,0.019374788837264376,-3.383538714404481e-05,0.019378091006248068,8.337781495976132e-09,-4.5041486765642284e-05,-5.9347778805499506e-08,9.21499854436551e-21,-5.524939769767996e-05,5.525539717947897e-05,-8.694367966887474e-08,0.00019477659870481524,0.0004318545276273254,-1.3948484124772008e-21,5.129697285001879e-07,1.0487712808658144e-05,7.002364006185948e-23
3,67,251,0.019346354599058844,-9.868548456242315e-06,0.019349617914607885,8.125107332300972e-09,0.0001856318393268194,-4.373286683131362e-07,-1.3822497816548263e-20,-5.524900133487688e-05,5.525389381689491e-05,-5.261950788100669e-07,6.699866459994556e-05,0.00041006141373387466,9.62895355710068e-22,4.84250191878608e-07,1.037838080254796e-05,-5.757967993038446e-23
3,68,251,0.019237532546047344,0.0001390277098839804,0.0192407999202432,2.013405344500516e-09,-6.702587172616215e-05,2.2989260196976012e-07,-1.7278122270685344e-21,-5.5203858569670965e-05,5.5209062838310645e-05,-1.9247407548546866e-07,-1.4836459875573577e-05,0.0004635476949007152,-1.5703293417888493e-21,2.1463346867595245e-07,9.693896658626773e-06,9.645826723380645e-23
3,69,251,0.01917325162506009,-3.7975655990250504e-05,0.01917615446264051,1.3355604611880607e-08,4.654307019425099e-05,3.0378250078506285e-08,-4.6074992721827505e-21,-5.523998099709612e-05,5.524653803604385e-05,2.3259467507766872e-07,-0.00014019383647074542,0.0004557598834270235,-7.289207832945372e-22,-2.207340473988145e-07,1.0559636137770956e-05,2.812194379994389e-24
3,70,251,0.01930490937826145,6.286573170561797e-05,0.019308337381707518,2.405819011145036e-10,8.439051437593174e-05,2.1730042341338635e-07,-1.0366873362411198e-20,-5.524899025387899e-05,5.525494876475555e-05,-7.582744345541231e-07,6.0966741025830525e-06,0.0005149949253099043,1.1698728620776494e-22,-1.2951813348215478e-07,9.94921456496358e-06,-8.970900072181999e-23
3,71,251,0.019054381742096303,-0.00012205981960203693,0.019058052256867908,1.983725269461798e-09,4.189756631160297e-05,3.512208281215583e-09,-5.759374090228441e-21,-5.523235922649505e-05,5.5238007227770264e-05,-3.2950836831160373e-07,-0.00018455155695884547,0.0005017117582517636,-2.924682155194133e-22,3.510214446177369e-07,1.0759074302170395e-05,-3.9089501881921563e-23
4,0,251,0.020261869848634994,-6.747889630018851e-05,0.020264758516612438,-8.050760921743827e-09,-4.5908448446751747e-05,8.87569764858503e-07,1.073583326506646e-20,-7.36383473770054e-05,7.364291369703012e-05,3.908237359076967e-07,-5.464939837618542e-06,0.0004069522370446782,2.4567330103630704e-21,-4.925482690498957e-07,1.0757764645639324e-05,4.541693923690887e-23
4,1,251,0.020061890277505715,-2.206783310847886e-06,0.020064174060425908,-1.7770095949098514e-09,1.4825548719248412e-05,2.1404888170171314e-08,-1.1428757960297069e-20,-7.361800003935465e-05,7.362239100748165e-05,-1.321079462008149e-07,-5.751448823470589e-05,0.00043164585225589534,1.6558200509406776e-21,-2.85523038791232e-07,1.0487834578087472e-05,-8.183485645783578e-23
4,2,251,0.019939216041276204,1.4700463111409747e-05,0.019942458832850785,-8.181020325446753e-09,1.0499993597549974e-05,1.4373546520031707e-07,3.680600004536611e-21,-7.363425936454753e-05,7.363897733738132e-05,1.10940480438018e-07,1.2356716646910057e-06,0.0004247041421043633,3.7570916916724614e-21,1.0996319815468943e-07,1.0511942888173471e-05,7.058607893785838e-23
4,3,251,0.020024562659175658,-1.5415939285647376e-06,0.020027620376530015,6.171017484530752e-09,-0.00011437088546699605,-8.321955332767166e-07,4.908966509718149e-21,-7.364687930374098e-05,7.365173663721984e-05,8.038909378625563e-07,2.655975980251826e-05,0.00042384986487230795,2.4657320323790516e-21,9.95639227682924e-07,1.1293542090988675e-05,6.74926651198649e-24
4,4,251,0.019736910107868492,-9.965446776066482e-05,0.01973922582337047,2.384152352742448e-09,2.295968207529764e-06,-4.5274432347801704e-07,-1.0978806859497985e-21,-7.363170456344993e-05,7.36362480958171e-05,-6.710429911380375e-07,1.0787602383340165e-05,0.000401226880092899,3.217150370713544e-21,1.1747937522417146e-07,1.0242012189674916e-05,-5.540022928588884e-23
4,5,251,0.020019424739695788,-1.68016735414352e-05,0.02002190831906462,1.8935808815209128e-09,-8.59769431292413e-06,-7.430377410914002e-09,-1.653570295436682e-20,-7.362562501707194e-05,7.363005156741108e-05,-3.168964569532411e-07,3.5491216306335795e-05,0.0004250600003344457,-1.7053146720285777e-21,2.7988441287003286e-07,1.0693959146133003e-05,6.875815259086204e-23
4,6,251,0.019945556835508024,9.730225023346404e-06,0.019947883998157293,-9.553857583563177e-09,0.00010305861532682103,5.76338123106085e-07,-2.9876753093060064e-21,-7.36245497702571e-05,7.362916286489999e-05,5.5421847792369146e-08,-9.685352800734737e-05,0.00041854878215775374,-5.309422989429347e-22,-1.7094685217239261e-07,1.0404070319969168e-05,7.480437050784989e-23
4,7,251,0.020297350405510332,-3.096431543365284e-06,0.020299427024463697,-1.0197545018026226e-08,3.808571381537934e-05,1.713147021676271e-07,-1.1995696347303925e-20,-7.36141265288953e-05,7.361819691476698e-05,-1.0566298870178654e-07,1.5985067478732607e-05,0.0004043124673650247,-1.8358004912603165e-21,-9.830991060580676e-09,1.001323905757948e-05,-1.9347897334361176e-22
4,8,251,0.02007344831472924,-1.3579409835975366e-05,0.02007679966522045,-6.107096218322463e-09,-0.00010214116384507342,-3.585977449391165e-07,2.159765283835665e-21,-7.361706099532485e-05,7.362228869007234e-05,-1.6137257899451563e-07,6.140574789525992e-06,0.0004289135353882498,-1.4083469455011737e-21,1.7703983941377557e-07,1.0081112295078708e-05,1.3189191642173532e-22
4,9,251,0.019895827062362526,-9.204710782153475e-05,0.01989919543669631,8.035013374073869e-10,4.803094943532983e-06,-7.09632957158009e-07,-4.1638474867948453e-20,-7.364835588341716e-05,7.365315686754836e-05,4.0725134940829113e-07,0.00018094032257030427,0.0004890880289660214,-2.1350179732917155e-21,2.9322540677340334e-07,1.016812053915107e-05,2.1232067568957406e-23
4,10,251,0.01995696789401121,-4.72357913783562e-06,0.01995938047610911,1.1350704791299515e-08,-2.6055448645052502e-05,-5.550878361199257e-07,1.607675283155174e-20,-7.363760068688147e-05,7.36427485670207e-05,-1.3824853398273764e-07,-1.9660363707297245e-05,0.000461980128558004,-2.3937398562511965e-21,2.88394816032067e-07,1.1004495789428287e-05,9.77237547048039e-23
4,11,251,0.020011057039753987,4.366951246473696e-06,0.020013023954735348,-5.022117960656004e-09,-1.9855738972483705e-05,1.8887733811517178e-08,-8.450081673007044e-21,-7.36040555200243e-05,7.360843068043854e-05,-5.984160562630494e-07,3.7788350826873863e-05,0.000454524448194556,-7.874144263984203e-22,-8.563496037748822e-07,1.066168569834819e-05,-8.549070915182848e-23
4,12,251,0.020147526971313223,6.656686925814573e-05,0.020150333989279883,-1.6111390873295433e-09,0.00010542497228302045,-3.8945775884289885e-08,1.0618845978858686e-21,-7.363450136022241e-05,7.363898075901021e-05,-1.9100691794297322e-07,-0.0001142462315036306,0.0004263698440144951,-4.6794914483106135e-22,4.0930484713439655e-07,1.0503622995917693e-05,6.889876230986142e-24
4,13,251,0.01998109133002129,5.742303295127822e-05,0.01998367190499261,-6.872980594442729e-09,-2.489162322610681e-05,-1.230727374180507e-07,-5.210433747253546e-21,-7.362575555482613e-05,7.362998323984568e-05,-1.786259168203687e-08,-4.522196627750558e-05,0.0003599031880291997,-1.457841566589075e-21,4.4458919792510025e-07,1.0101095191534451e-05,-6.461016588037037e-23
4,14,251,0.020017174320254225,-5.767339252543342e-05,0.020019531462037384,-5.052805146364631e-09,5.7078117342921334e-05,6.615150205856995e-07,-2.8999348446501807e-21,-7.364183950254037e-05,7.364677512605846e-05,-1.46522271014252e-07,5.649539803252113e-05,0.00043136192168957325,-3.2396479257534997e-22,-3.7899376396053147e-07,1.0510272071191412e-05,-5.554083900488856e-23
4,15,251,0.020312262504527268,-2.2299010450398404e-07,0.020315096819859775,-1.8860870401107463e-08,1.4839930499938273e-05,-2.1170526858830755e-07,-8.76504744356641e-21,-7.362711151514885e-05,7.363198255454527e-05,-1.969541410945252e-09,2.811980553476002e-05,0.0004289668662395472,4.589501228150789e-22,-5.532478990219237e-07,1.1275345743777424e-05,1.4623410775970655e-22
4,16,251,0.02023352076138137,-3.9224834101333144e-05,0.02023596217404149,-3.765668077318208e-09,0.00010739124847519469,3.690119769420902e-07,2.1741637190612375e-20,-7.36629092168646e-05,7.366715008929841e-05,1.3668574738111492e-07,6.0372922424568644e-05,0.0003968065911986693,-1.9122921783961626e-21,-5.945489552725061e-08,1.016165252180499e-05,-1.5649861724668602e-22
4,17,251,0.02022254172908806,6.304865684017606e-05,0.020225734785115586,-1.403076057006178e-08,-0.0001230134601684379,9.880544445122805e-07,-1.0735833265066457e-20,-7.362563278351149e-05,7.363044492853802e-05,3.0099064937955215e-08,6.707483104773367e-05,0.00038774472935738843,3.532116141272913e-21,2.5776465475460426e-08,1.1021036483120553e-05,3.683974637792609e-23
4,18,251,0.020132344456950075,-6.378140356539102e-05,0.020135718424648518,1.0096050161112199e-08,5.725762842711734e-05,-1.998472856767906e-07,-9.340984852589259e-21,-7.364061714080083e-05,7.364529058130074e-05,3.043254457257757e-07,-8.994283783645585e-05,0.00040805709292362634,-1.417345967517156e-21,1.049613401261605e-06,1.0908951775671347e-05,-1.546706908996897e-23
4,19,251,0.02011412414491913,-8.337444682694708e-05,0.02011703190009823,8.454327932230065e-09,-1.838934736597475e-05,-4.6784968156877516e-07,1.8178024472283523e-20,-7.362060238944409e-05,7.362534508950362e-05,1.2292409540402558e-07,6.727347260970443e-05,0.0004498107094958045,-3.2846430358334085e-22,-2.7101468613240046e-07,1.0652832122108593e-05,-6.271193467387413e-23
4,20,251,0.020142619004679483,5.450620837107869e-05,0.02014493135042259,4.190563702618671e-09,-4.843010546988102e-05,-6.564048180124212e-07,1.6261232782879368e-20,-7.362258147399384e-05,7.362673422123937e-05,2.611435149793439e-08,-1.3653486632160406e-05,0.00040597155295666405,3.599608806392793e-23,-9.244426373571099e-08,1.016141481674468e-05,1.269705762567452e-22
4,21,251,0.020228369252691725,-5.847112956852092e-05,0.020230789006552605,5.931992000629505e-09,-7.415712128368178e-05,-3.154712202935507e-08,1.0272383631243387e-20,-7.363681647574212e-05,7.364174069778408e-05,1.8286377095127364e-07,-5.452271606162148e-05,0.000363880179818858,1.163123595565666e-21,1.190843863174208e-08,1.0729368415780039e-05,2.4044261948951764e-23
4,22,251,0.02012694310733039,-2.1902036391382995e-05,0.020129715789209465,1.0417695240255834e-09,0.00011485719543349425,-1.0028265893708985e-06,-3.320639123897337e-21,-7.363126995149937e-05,7.363627384146396e-05,1.407514101192702e-07,-9.189653593790033e-05,0.00040560257480109693,6.321812966227312e-22,8.839500923822308e-07,1.046270582849599e-05,6.749266511986457e-24
4,23,251,0.019919122749510413,-1.9169158747136363e-06,0.01992094685110032,-6.3949371838818235e-09,2.434756902201474e-05,1.117032347027786e-07,6.227323235059505e-21,-7.364857385532866e-05,7.36527673107376e-05,-1.324877128131802e-07,-0.00010011319560802824,0.0003788984428059776,1.5793283638048306e-21,-9.901744629262563e-08,1.051343309894648e-05,7.114851781385725e-23
4,24,251,0.02018119541284145,-1.469673813943347e-05,0.020184440941165668,-2.749453056160874e-08,-5.044292655771524e-05,-5.687068927371575e-07,-1.0960808815466005e-20,-7.363513445003868e-05,7.364072953229444e-05,1.481521472339307e-07,-0.00012156110509352493,0.00041767464067171684,-7.379198053105196e-22,-5.909491961577494e-07,1.027633644937766e-05,7.367949275585214e-23
4,25,251,0.02025187923035272,4.692233638730058e-06,0.02025350353138246,6.004496217426454e-09,-8.97594002229773e-05,3.593876182161141e-07,6.299315411187308e-23,-7.362267845168038e-05,7.362639977807892e-05,1.1576436890033807e-07,3.971075813273633e-05,0.0004407986826617158,-1.5973264078367945e-21,-6.301996143493219e-07,1.1186714679327496e-05,1.6957532111365972e-22
4,26,251,0.01982552359636663,-0.00010344070765817651,0.019828087353583653,-4.354098179755379e-09,-0.00011855110988071184,-3.7226562790384573e-07,-2.6061167758283706e-20,-7.363997375918696e-05,7.364483133090162e-05,2.740423857846511e-07,-5.1583403755637014e-05,0.00036627731467414967,-6.344310521267262e-22,-6.321098718002806e-07,1.126359799396194e-05,1.0841009334878246e-22
4,27,251,0.020099337015400197,0.00017300514452004556,0.020102095997647857,-4.847723719009568e-09,2.5341254560887327e-05,1.0463912596303839e-07,9.318487297549304e-21,-7.363149314932403e-05,7.363588049734144e-05,1.5307187519227246e-07,5.5526955095680295e-05,0.00043019394824385013,1.7278122270685333e-21,3.122711073735327e-07,1.1162863612267273e-05,-1.9685360659960502e-23
4,28,251,0.02011649771764791,4.368641991132364e-05,0.020118878298237372,9.625430451670299e-09,2.008401169244532e-05,3.890891474493235e-07,-3.910075065944155e-21,-7.362849534318895e-05,7.363265071089389e-05,-2.371226557794256e-08,2.849085228378464e-05,0.00037817706188917255,-1.5208347207009486e-21,9.252994546939304e-07,1.0680840707977866e-05,9.29430242588135e-23
4,29,251,0.019892889217637995,2.6559744057743198e-05,0.01989557544546685,-2.250409021620217e-08,-7.4006377130053565e-06,2.1259330998082158e-07,-2.591718340602801e-21,-7.363275123699248e-05,7.363753986263912e-05,-1.9926041918756587e-07,-1.3384504377853013e-05,0.000424758098209244,2.9876753093060045e-21,3.6227263745415525e-07,1.0657505947330464e-05,-1.4075032871871756e-22
4,30,251,0.02017332157934692,-2.542442801017448e-05,0.020176620244019724,5.940196218177847e-09,7.558415161653147e-06,-3.725394380934336e-07,-2.7429019104712954e-20,-7.362056617773084e-05,7.362613568164347e-05,1.6306211364906144e-07,-1.1908970687871074e-05,0.00041470589413253236,-7.244212722865466e-22,6.028197453996388e-07,1.0905626009433593e-05,-2.629401745294724e-23
