nk,k,amplitude,time,u_mean,u_sem,n_samples
1,0.024543692606170259,7.2324092000000006e-05,100.00000000001425,0.0034291983273891866,0.00015645824246450545,16
1,0.024543692606170259,7.2324092000000006e-05,199.99999999996308,0.010601808991752939,0.00039135479985550757,16
1,0.024543692606170259,7.2324092000000006e-05,299.99999999987216,0.017148066079897311,0.00043947422729270037,16
1,0.024543692606170259,7.2324092000000006e-05,399.99999999978121,0.023874692105108387,0.00047182611673755133,16
1,0.024543692606170259,7.2324092000000006e-05,499.99999999969026,0.030483893065411452,0.00040558333851993821,16
1,0.024543692606170259,7.2324092000000006e-05,599.99999999959937,0.0370165027334972,0.00046397008248218722,16
1,0.024543692606170259,7.2324092000000006e-05,699.99999999950842,0.043234715362348589,0.00051320707729637428,16
1,0.024543692606170259,7.2324092000000006e-05,799.99999999941747,0.049256261268099018,0.00057373536173369825,16
1,0.024543692606170259,7.2324092000000006e-05,899.99999999932652,0.054828323246363858,0.00066689275932232256,16
1,0.024543692606170259,7.2324092000000006e-05,999.99999999923557,0.060860578920077554,0.00061589316835988827,16
1,0.024543692606170259,7.2324092000000006e-05,1099.9999999991446,0.066662413267863208,0.00064523866015279421,16
1,0.024543692606170259,7.2324092000000006e-05,1199.9999999990537,0.072180435637867246,0.00070412893713944432,16
1,0.024543692606170259,7.2324092000000006e-05,1299.9999999989627,0.077448572495148582,0.00081692432148266385,16
1,0.024543692606170259,7.2324092000000006e-05,1399.9999999988718,0.082817500492833596,0.00099640195679329266,16
1,0.024543692606170259,7.2324092000000006e-05,1499.9999999987808,0.087631827532178047,0.00099554583390414216,16
1,0.024543692606170259,7.2324092000000006e-05,1599.9999999986899,0.092111498733185401,0.0010357020357836958,16
1,0.024543692606170259,7.2324092000000006e-05,1699.9999999985989,0.096858308743451527,0.0010939190671988845,16
1,0.024543692606170259,7.2324092000000006e-05,1799.999999998508,0.10117245757397232,0.0011079351104066712,16
1,0.024543692606170259,7.2324092000000006e-05,1899.999999998417,0.10553102537141586,0.0011228400696010425,16
1,0.024543692606170259,7.2324092000000006e-05,1999.9999999983261,0.10940384400659381,0.0012526432634696778,16
1,0.024543692606170259,7.2324092000000006e-05,2099.9999999994175,0.11327519964034617,0.001369776270410891,16
1,0.024543692606170259,7.2324092000000006e-05,2200.0000000016003,0.11756608455867788,0.0014897044407029139,16
1,0.024543692606170259,7.2324092000000006e-05,2300.000000003783,0.12172283550037377,0.0015127153435016015,16
1,0.024543692606170259,7.2324092000000006e-05,2400.0000000059658,0.12609845633160474,0.0015539074418649515,16
1,0.024543692606170259,7.2324092000000006e-05,2500.0000000081486,0.13004993115948069,0.0015565596458382656,16
1,0.024543692606170259,7.2324092000000006e-05,2600.0000000103314,0.13373575875481528,0.0015295553134444066,16
1,0.024543692606170259,7.2324092000000006e-05,2700.0000000125142,0.1369136533573371,0.0015480040832673147,16
1,0.024543692606170259,7.2324092000000006e-05,2800.000000014697,0.14058284390048167,0.0015074376720021173,16
1,0.024543692606170259,7.2324092000000006e-05,2900.0000000168798,0.14386000185677306,0.0013851736685037554,16
1,0.024543692606170259,7.2324092000000006e-05,3000.0000000190626,0.14694729548745514,0.0014244567110448653,16
1,0.024543692606170259,7.2324092000000006e-05,3100.0000000212453,0.14996274449876623,0.0014993039916867865,16
1,0.024543692606170259,7.2324092000000006e-05,3200.0000000234281,0.15306363663606809,0.0016390576101355553,16
1,0.024543692606170259,7.2324092000000006e-05,3300.0000000256109,0.15548422312382404,0.0016563517402814908,16
1,0.024543692606170259,7.2324092000000006e-05,3400.0000000277937,0.15781961065635469,0.0016452720245411316,16
1,0.024543692606170259,7.2324092000000006e-05,3500.0000000299765,0.16046242743547937,0.0017410770515398858,16
1,0.024543692606170259,7.2324092000000006e-05,3600.0000000321593,0.16351283227073687,0.0017455967747659503,16
1,0.024543692606170259,7.2324092000000006e-05,3700.0000000343421,0.16594906956500224,0.0018003145600065989,16
1,0.024543692606170259,7.2324092000000006e-05,3800.0000000365249,0.16840820869373926,0.0018420274870287253,16
1,0.024543692606170259,7.2324092000000006e-05,3900.0000000387076,0.17078869026274535,0.0017927309317542458,16
1,0.024543692606170259,7.2324092000000006e-05,4000.0000000408904,0.17283982415164278,0.001745366002140794,16
1,0.024543692606170259,7.2324092000000006e-05,4100.0000000430728,0.17500737877576794,0.0018641336139797568,16
1,0.024543692606170259,7.2324092000000006e-05,4200.0000000452555,0.17719601711919611,0.0019798064146948251,16
1,0.024543692606170259,7.2324092000000006e-05,4300.0000000474383,0.17918982605970793,0.0021399693574517876,16
1,0.024543692606170259,7.2324092000000006e-05,4400.0000000496211,0.18140248732250772,0.0022876769526026142,16
1,0.024543692606170259,7.2324092000000006e-05,4500.0000000518039,0.18371022824493205,0.0024415699104478024,16
1,0.024543692606170259,7.2324092000000006e-05,4600.0000000539867,0.18579294545357014,0.0026219349760680105,16
1,0.024543692606170259,7.2324092000000006e-05,4700.0000000561695,0.18746348314987141,0.0025736180084709082,16
1,0.024543692606170259,7.2324092000000006e-05,4800.0000000583523,0.18975792217070206,0.0025333660982618509,16
1,0.024543692606170259,7.2324092000000006e-05,4900.0000000605351,0.19176993617171451,0.0025926574318465446,16
1,0.024543692606170259,7.2324092000000006e-05,5000.0000000627178,0.19385429024936895,0.0025005335985750551,16
1,0.024543692606170259,7.2324092000000006e-05,5100.0000000649006,0.19579011555172207,0.0024083043882093375,16
1,0.024543692606170259,7.2324092000000006e-05,5200.0000000670834,0.19792022202023465,0.0024374666705548574,16
1,0.024543692606170259,7.2324092000000006e-05,5300.0000000692662,0.19993290989582421,0.002429060083263834,16
1,0.024543692606170259,7.2324092000000006e-05,5400.000000071449,0.201768465106517,0.0025414962463892496,16
1,0.024543692606170259,7.2324092000000006e-05,5500.0000000736318,0.20337028165123169,0.0025054496058802599,16
1,0.024543692606170259,7.2324092000000006e-05,5600.0000000758146,0.20520362000454664,0.0024874766482699791,16
1,0.024543692606170259,7.2324092000000006e-05,5700.0000000779974,0.2068594372875337,0.0024490308727705455,16
1,0.024543692606170259,7.2324092000000006e-05,5800.0000000801801,0.20830773369683142,0.0024859377885301276,16
1,0.024543692606170259,7.2324092000000006e-05,5900.0000000823629,0.20967083438285361,0.0025815522577810148,16
1,0.024543692606170259,7.2324092000000006e-05,6000.0000000845457,0.21070236240541659,0.0026301360326949972,16
1,0.024543692606170259,7.2324092000000006e-05,6100.0000000867285,0.21167985968387107,0.0026152244267838697,16
1,0.024543692606170259,7.2324092000000006e-05,6200.0000000889113,0.21255245541734832,0.0026245332313181704,16
1,0.024543692606170259,7.2324092000000006e-05,6300.0000000910941,0.21335555160416939,0.0026263745480318759,16
1,0.024543692606170259,7.2324092000000006e-05,6400.0000000932769,0.21431244212735792,0.002797690500581347,16
1,0.024543692606170259,7.2324092000000006e-05,6500.0000000954597,0.21482845270627482,0.0030222200773694654,16
1,0.024543692606170259,7.2324092000000006e-05,6600.0000000976424,0.21520675895998553,0.0031659992672208315,16
1,0.024543692606170259,7.2324092000000006e-05,6700.0000000998252,0.21532956490221936,0.0034072336883479229,16
1,0.024543692606170259,7.2324092000000006e-05,6800.000000102008,0.21527502177377397,0.0036031632135189312,16
1,0.024543692606170259,7.2324092000000006e-05,6900.0000001041908,0.21552578977325104,0.0037923091278146311,16
1,0.024543692606170259,7.2324092000000006e-05,7000.0000001063736,0.21524523529361253,0.0039521866826412082,16
1,0.024543692606170259,7.2324092000000006e-05,7100.0000001085564,0.21551731978297695,0.0041573706886805237,16
1,0.024543692606170259,7.2324092000000006e-05,7200.0000001107392,0.21604549158916966,0.0043191883621697732,16
1,0.024543692606170259,7.2324092000000006e-05,7300.000000112922,0.21620029552742681,0.0043963409513655214,16
1,0.024543692606170259,7.2324092000000006e-05,7400.0000001151047,0.21639991841749495,0.004518686764774754,16
1,0.024543692606170259,7.2324092000000006e-05,7500.0000001172875,0.21645718842945419,0.0045600883673247916,16
1,0.024543692606170259,7.2324092000000006e-05,7600.0000001194703,0.21666669858479243,0.0045829016330626079,16
1,0.024543692606170259,7.2324092000000006e-05,7700.0000001216531,0.21702080446863931,0.0045830665126098237,16
1,0.024543692606170259,7.2324092000000006e-05,7800.0000001238359,0.21731463459315256,0.0046595783930676914,16
1,0.024543692606170259,7.2324092000000006e-05,7900.0000001260187,0.21782407998497069,0.0047373240818364831,16
1,0.024543692606170259,7.2324092000000006e-05,8000.0000001282015,0.21822894362461026,0.0047702571118734159,16
1,0.024543692606170259,7.2324092000000006e-05,8100.0000001303843,0.21876784691768408,0.0048022677903897023,16
1,0.024543692606170259,7.2324092000000006e-05,8200.0000001325661,0.2193954039811192,0.004949546743170905,16
1,0.024543692606170259,7.2324092000000006e-05,8300.0000001347489,0.22009429127687413,0.0050284397803908041,16
1,0.024543692606170259,7.2324092000000006e-05,8400.0000001369317,0.22088461084252101,0.0051193857774224994,16
1,0.024543692606170259,7.2324092000000006e-05,8500.0000001391145,0.22141600833621256,0.0053282730023931002,16
1,0.024543692606170259,7.2324092000000006e-05,8600.0000001412973,0.22159758550212183,0.0054755075883265118,16
1,0.024543692606170259,7.2324092000000006e-05,8700.0000001434801,0.22197921238112414,0.0054844505887064838,16
1,0.024543692606170259,7.2324092000000006e-05,8800.0000001456629,0.22293189127611845,0.005548008408392739,16
1,0.024543692606170259,7.2324092000000006e-05,8900.0000001478456,0.22406184325174408,0.0055450837272212469,16
1,0.024543692606170259,7.2324092000000006e-05,9000.0000001500284,0.22494241836743356,0.0054843602827664333,16
1,0.024543692606170259,7.2324092000000006e-05,9100.0000001522112,0.22586730162839405,0.0053067772009079816,16
1,0.024543692606170259,7.2324092000000006e-05,9200.000000154394,0.22698334288310981,0.0051043405910099959,16
1,0.024543692606170259,7.2324092000000006e-05,9300.0000001565768,0.22797181490155935,0.0049855413246138692,16
1,0.024543692606170259,7.2324092000000006e-05,9400.0000001587596,0.22888503415172709,0.0048869639134595218,16
1,0.024543692606170259,7.2324092000000006e-05,9500.0000001609424,0.22995073886531547,0.0048350691409192797,16
1,0.024543692606170259,7.2324092000000006e-05,9600.0000001631252,0.23066901833483797,0.0049111500891367331,16
1,0.024543692606170259,7.2324092000000006e-05,9700.0000001653079,0.23113423330708632,0.004906849128850429,16
1,0.024543692606170259,7.2324092000000006e-05,9800.0000001674907,0.23169347979745658,0.0049368503824221881,16
1,0.024543692606170259,7.2324092000000006e-05,9900.0000001696735,0.23199780822279356,0.0049927608510577995,16
1,0.024543692606170259,7.2324092000000006e-05,10000.000000171856,0.23280773488715745,0.0051081181530227135,16
1,0.024543692606170259,7.2324092000000006e-05,10100.000000174039,0.233159819017452,0.0052328859690062611,16
1,0.024543692606170259,7.2324092000000006e-05,10200.000000176222,0.23392846467679787,0.0053457776286974616,16
1,0.024543692606170259,7.2324092000000006e-05,10300.000000178405,0.23467501762561874,0.0055940973111675346,16
1,0.024543692606170259,7.2324092000000006e-05,10400.000000180587,0.23491969135086274,0.0058101930327842137,16
1,0.024543692606170259,7.2324092000000006e-05,10500.00000018277,0.23566725558838339,0.0060318688629279749,16
1,0.024543692606170259,7.2324092000000006e-05,10600.000000184953,0.23608790924297501,0.0063101598387193987,16
1,0.024543692606170259,7.2324092000000006e-05,10700.000000187136,0.23633240618941151,0.006524183311940583,16
1,0.024543692606170259,7.2324092000000006e-05,10800.000000189319,0.23644181363775466,0.0067785719090180463,16
1,0.024543692606170259,7.2324092000000006e-05,10900.000000191501,0.23691414680901993,0.007061362447007326,16
1,0.024543692606170259,7.2324092000000006e-05,11000.000000193684,0.237299107739913,0.0074398223931622558,16
1,0.024543692606170259,7.2324092000000006e-05,11100.000000195867,0.23750649199737772,0.0076089786032569016,16
1,0.024543692606170259,7.2324092000000006e-05,11200.00000019805,0.23796739251474894,0.007666454155418348,16
1,0.024543692606170259,7.2324092000000006e-05,11300.000000200233,0.23858203415987939,0.0077305401802425129,16
1,0.024543692606170259,7.2324092000000006e-05,11400.000000202415,0.23918520631396284,0.0076131766033318265,16
1,0.024543692606170259,7.2324092000000006e-05,11500.000000204598,0.23981383251929517,0.0075498706007559313,16
1,0.024543692606170259,7.2324092000000006e-05,11600.000000206781,0.24002744314707364,0.0073941308100812933,16
1,0.024543692606170259,7.2324092000000006e-05,11700.000000208964,0.24049756110477935,0.0072626538921183341,16
1,0.024543692606170259,7.2324092000000006e-05,11800.000000211146,0.24095486037887237,0.00696976704085566,16
1,0.024543692606170259,7.2324092000000006e-05,11900.000000213329,0.2415709495921658,0.0066492865441279891,16
1,0.024543692606170259,7.2324092000000006e-05,12000.000000215512,0.24165473343967536,0.0063149921846594589,16
1,0.024543692606170259,7.2324092000000006e-05,12100.000000217695,0.24170918212019399,0.0060417024237442276,16
1,0.024543692606170259,7.2324092000000006e-05,12200.000000219878,0.24198153406799217,0.0058389042585460802,16
