k,count,transfer_mean,dissipation_mean,production_mean,total_mean,transfer_sem,dissipation_sem,production_sem,total_sem
2.5310683000113080e-02,4.2400000000000000e+02,1.8233419686982585e-14,-2.3076738918775252e-12,2.2893858922175357e-12,-5.4579973007217640e-17,4.0729186073509986e-16,5.6960993283316940e-16,3.6965707590659451e-16,3.4414985489787229e-17
2.5694178197084489e-02,4.2000000000000000e+02,1.7678414264584517e-14,-2.2181646712107678e-12,2.2004523694949863e-12,-3.3887451197175221e-17,4.1293134861451057e-16,7.5927750829207220e-16,7.4868217070226180e-16,3.8357325711877575e-17
2.6077673394055902e-02,4.1600000000000000e+02,1.7138382137529112e-14,-2.1337779768159598e-12,2.1166436027734843e-12,4.0080950538115431e-18,3.8952124273842595e-16,7.6221111468098387e-16,6.8499331099141821e-16,2.5891035955047300e-17
2.6461168591027311e-02,4.4800000000000000e+02,1.8205705777046573e-14,-2.2326096738763219e-12,2.2143953610202657e-12,-8.6070790099319256e-18,4.0286045595057480e-16,8.3239648981249744e-16,5.6454625161171290e-16,1.7207938258487238e-17
2.6844663787998720e-02,4.2800000000000000e+02,1.6949601876518178e-14,-2.0727139917218764e-12,2.0557298086923160e-12,-3.4581153042426331e-17,3.7966780237657716e-16,7.9020361107863776e-16,4.7328995927965566e-16,3.2472189655527930e-17
2.7228158984970132e-02,4.3200000000000000e+02,1.6763777510895413e-14,-2.0351642029310499e-12,2.0183556348881504e-12,-4.4790532004236407e-17,3.6579275384058561e-16,7.9348970163799735e-16,5.5176133253903587e-16,3.9327140197525304e-17
2.7611654181941541e-02,4.8000000000000000e+02,1.8338520180608283e-14,-2.1971732125946579e-12,2.1788532674169098e-12,1.8575002860164022e-17,4.0684617515665850e-16,4.5918700096610781e-16,2.6646476816537289e-16,3.9584116296127587e-17
2.7995149378912950e-02,4.4400000000000000e+02,1.6580198915273634e-14,-1.9764237430479879e-12,1.9598250770535354e-12,-1.8467079179282737e-17,3.4163133759923500e-16,5.7600574726776097e-16,5.5262089191765285e-16,3.0724392547579062e-17
2.8378644575884363e-02,4.7200000000000000e+02,1.7368036043783777e-14,-2.0470473021387339e-12,2.0296471902269725e-12,-3.2075867978163181e-17,3.8037239804548777e-16,8.8283862857338845e-16,6.6180981812066751e-16,3.3758877086547095e-17
2.8762139772855772e-02,4.5600000000000000e+02,1.6394024466995629e-14,-1.9246333371739660e-12,1.9082546750774031e-12,1.5362370432570186e-17,3.2945615891492206e-16,3.6762857368522750e-16,4.4363860006168695e-16,2.0823734286949257e-17
2.9145634969827180e-02,4.8800000000000000e+02,1.7228919714106696e-14,-2.0067591868761650e-12,1.9895281593530459e-12,-2.1078090123563512e-18,3.4788743540803750e-16,4.0939421208747896e-16,3.7019550932856681e-16,3.3910352849317775e-17
2.9529130166798593e-02,5.0000000000000000e+02,1.7399981190172558e-14,-2.0019670281030284e-12,1.9845717019906086e-12,4.6550777529593520e-18,3.6986098385198362e-16,6.4546052639320482e-16,3.6829279521822319e-16,2.0656054470695682e-17
2.9912625363770002e-02,4.7200000000000000e+02,1.6096637306025028e-14,-1.8413098224276426e-12,1.8252019647248039e-12,-1.1220396813569272e-17,3.3708521021473523e-16,7.2530347348832649e-16,5.7031444206527501e-16,1.9218062186748827e-17
3.0296120560741414e-02,4.9600000000000000e+02,1.6631406420750970e-14,-1.8878586861414653e-12,1.8712565663418083e-12,2.9286621094591784e-17,3.4202576482194155e-16,6.7716592237853816e-16,3.8411370478434221e-16,3.5622794498383450e-17
3.0679615757712823e-02,4.9200000000000000e+02,1.6212114487735815e-14,-1.8262560999323215e-12,1.8100144555372832e-12,-2.9529907302529898e-17,3.4103523787557863e-16,2.9361875358143073e-16,4.5204921138676468e-16,3.9007040327706472e-17
3.1063110954684232e-02,5.3600000000000000e+02,1.7322769888520912e-14,-1.9405324767702528e-12,1.9231781152910706e-12,-3.1591590661532342e-17,3.5840002265669880e-16,5.9587104166887436e-16,3.7333403534828629e-16,2.8199794936628518e-17
3.1446606151655641e-02,5.1200000000000000e+02,1.6237133442548791e-14,-1.8077353239655941e-12,1.7914755225449073e-12,-2.2667978138085132e-17,3.2944462530380832e-16,5.4864561503774833e-16,3.1084057598948631e-16,2.4130633838913391e-17
3.1830101348627057e-02,5.1200000000000000e+02,1.5976616202297793e-14,-1.7651256706174159e-12,1.7491363824349624e-12,-1.2671980155935619e-17,3.2328971139207511e-16,7.8703364284115101e-16,4.9568648920994418e-16,1.3844479169998628e-17
3.2213596545598466e-02,5.1600000000000000e+02,1.5825269771165585e-14,-1.7376697338209184e-12,1.7218287072647604e-12,-1.5756784992296646e-17,3.1264257942912746e-16,5.8507542799044525e-16,2.9407153136671131e-16,3.7957087191448198e-17
