d0,d0_label,time,E_K_mean,E_K_sem,psi2_mean,psi2_sem,induced_mean,induced_sem,production_mean,production_sem,n_samples
0.0080000000000000002,0.008,1000,2512.8637649501775,1.8175835746167339,1.9888277865589592,0.0018748815689737333,7.9354692337052858e-12,8.5256712498181716e-15,1.6821358683824495e-10,1.6472744246610289e-13,288
0.0080000000000000002,0.008,81000,7943.1844718374823,5.0358244909384764,446.2733296042249,0.69017502029286359,1.0078272323484479e-09,1.1642046316996218e-12,1.0587324794150702e-09,2.6702925679300883e-12,288
0.0080000000000000002,0.008,161000,8001.1271641073208,4.9054841476606112,557.31929441920465,1.2645393329564456,1.1068467985540353e-09,1.6291772219862583e-12,1.1453166105848005e-09,2.6649325653736031e-12,288
0.0080000000000000002,0.008,241000,8025.2473647031193,5.2934101964285851,643.0987852371868,1.8539621705937388,1.1589140926258087e-09,1.8205743587427908e-12,1.1907423238848289e-09,3.1726735287592371e-12,288
0.0080000000000000002,0.008,321000,8030.578998462126,5.3227642285298371,720.06154268104808,2.6781400240712814,1.1962504844313895e-09,2.2376076277019928e-12,1.2223347880541086e-09,3.2633806719943089e-12,288
0.0080000000000000002,0.008,401000,8045.5003127838781,5.6205416128285908,791.69228978515548,3.3969737544901175,1.2280480298708796e-09,2.25576620479035e-12,1.2507986769133145e-09,3.5341319107510335e-12,288
0.0080000000000000002,0.008,481000,8046.9681257284765,5.6337518276445149,858.31653714714025,4.1918705759923371,1.2522572129372803e-09,2.5127457725260956e-12,1.2762963786002314e-09,3.7543374876931855e-12,288
0.0080000000000000002,0.008,561000,8044.2903128381549,5.5187502258042285,920.76584309530028,5.0002049663945902,1.2706998629916724e-09,2.5913074453380686e-12,1.2936254766993963e-09,3.8909076534265798e-12,288
0.0080000000000000002,0.008,641000,8043.0794369861687,5.4663514017218313,980.17025927668146,5.842444462819234,1.286805193547737e-09,2.6695024041513118e-12,1.3098622551666389e-09,3.9178434485374455e-12,288
0.0080000000000000002,0.008,721000,8051.4400570179587,5.5732886678804521,1042.0725730596646,6.900713420806766,1.3031904420663317e-09,3.0028336470453732e-12,1.3250398884346938e-09,4.0235614943217891e-12,288
